"discipline","Institutions","Cites","Top_Papers","Cites_Per_Paper","rank_position"
"neuroscience_behavior","PUSAN NATIONAL UNIVERSITY","10376","3","15.49","1054"
"neuroscience_behavior","GACHON UNIVERSITY","10351","3","18.85","1055"
"neuroscience_behavior","HAMAD MEDICAL CORPORATION","10339","11","46.36","1056"
"neuroscience_behavior","MASSACHUSETTS EYE & EAR INFIRMARY","10327","10","24.82","1057"
"neuroscience_behavior","UPPSALA UNIVERSITY HOSPITAL","10326","9","28.76","1058"
"neuroscience_behavior","NIH NATIONAL INSTITUTE OF DIABETES & DIGESTIVE & KIDNEY DISEASES (NIDDK)","10316","6","48.66","1059"
"neuroscience_behavior","NATIONAL INSTITUTE OF INFECTIOUS DISEASES (NIID)","10312","9","219.4","1060"
"neuroscience_behavior","BARWON HEALTH","10311","13","40.75","1061"
"neuroscience_behavior","UNIVERSITY OF SURREY","10297","6","24.4","1062"
"neuroscience_behavior","RALPH H JOHNSON VA MEDICAL CENTER","10290","5","38.54","1063"
"neuroscience_behavior","CHILD MIND INST","10272","11","54.35","1064"
"neuroscience_behavior","MAHIDOL UNIVERSITY","10265","4","15.77","1065"
"neuroscience_behavior","BEAUMONT HOSPITAL DUBLIN","10263","8","32.27","1066"
"neuroscience_behavior","CHU DE ROUEN","10261","4","21.51","1067"
"neuroscience_behavior","CZECH ACADEMY OF SCIENCES","10243","5","17.01","1068"
"neuroscience_behavior","CHONNAM NATIONAL UNIVERSITY","10238","0","15.44","1069"
"neuroscience_behavior","ALBANY MEDICAL COLLEGE","10220","10","26.14","1070"
"neuroscience_behavior","ADDIS ABABA UNIVERSITY","10195","9","84.96","1071"
"neuroscience_behavior","BARTS HEALTH NHS TRUST","10183","9","30.58","1072"
"neuroscience_behavior","CHU CLERMONT FERRAND","10179","6","17.11","1073"
"neuroscience_behavior","QUEENS UNIVERSITY BELFAST","10175","9","26.71","1074"
"neuroscience_behavior","LUXEMBOURG INSTITUTE OF HEALTH","10174","5","54.12","1075"
"neuroscience_behavior","UNIVERSITY OF PLYMOUTH","10172","14","26.63","1076"
"neuroscience_behavior","ACADEMIA SINICA - TAIWAN","10158","2","21.52","1077"
"neuroscience_behavior","ALFRED HEALTH","10145","6","20.21","1078"
"neuroscience_behavior","HOSPITAL UNIVERSITARIO MARQUES DE VALDECILLA (HUMV)","10141","8","24.86","1079"
"neuroscience_behavior","UNIVERSITY OF NEVADA LAS VEGAS","10095","25","28.2","1080"
"neuroscience_behavior","INDIAN INSTITUTE OF TECHNOLOGY SYSTEM (IIT SYSTEM)","10062","9","15.25","1081"
"neuroscience_behavior","UNIVERSIDAD POLITECNICA DE MADRID","10056","5","23.39","1082"
"neuroscience_behavior","ST VINCENT'S HEALTH","10024","1","19.93","1083"
"neuroscience_behavior","HOSPITAL ISRAELITA ALBERT EINSTEIN","9978","9","27.04","1084"
"neuroscience_behavior","UNIVERSITY OF ZAGREB","9930","5","20.47","1085"
"neuroscience_behavior","HOPITAL UNIVERSITAIRE BICETRE - APHP","9922","5","22.5","1086"
"neuroscience_behavior","UNIVERSITY MEDICAL CENTRE LJUBLJANA","9920","7","25.18","1087"
"neuroscience_behavior","BRIGHAM YOUNG UNIVERSITY","9911","6","25.41","1088"
"neuroscience_behavior","FINLAND NATIONAL INSTITUTE FOR HEALTH & WELFARE","9906","5","37.52","1089"
"neuroscience_behavior","UNIVERSITY OF TOYAMA","9881","5","17.52","1090"
"neuroscience_behavior","GEISINGER HEALTH SYSTEM","9863","7","77.66","1091"
"neuroscience_behavior","NATIONAL INSTITUTE OF MENTAL HEALTH - CZECH REPUBLIC","9847","11","26.54","1092"
"neuroscience_behavior","JACKSON LABORATORY","9846","9","35.16","1093"
"neuroscience_behavior","CHINA MEDICAL UNIVERSITY HOSPITAL - TAIWAN","9830","8","19.16","1094"
"neuroscience_behavior","BOSTON MEDICAL CENTER","9803","11","20.13","1095"
"neuroscience_behavior","ST VINCENT'S HOSPITAL MELBOURNE","9775","1","19.71","1096"
"neuroscience_behavior","UNIVERSIDADE FEDERAL DE SERGIPE","9773","6","76.95","1097"
"neuroscience_behavior","AICHI MEDICAL UNIVERSITY","9730","8","20.92","1098"
"neuroscience_behavior","VAN ANDEL RESEARCH INSTITUTE","9668","4","92.08","1099"
"neuroscience_behavior","EISAI CO LTD","9657","17","30.66","1100"
"neuroscience_behavior","ALL INDIA INSTITUTE OF MEDICAL SCIENCES (AIIMS) JODHPUR","9636","7","116.1","1101"
"neuroscience_behavior","LOUISIANA STATE UNIVERSITY","9631","5","19.74","1102"
"neuroscience_behavior","MINISTRY OF HEALTH - SAUDI ARABIA","9624","7","229.14","1103"
"neuroscience_behavior","CAMBRIDGESHIRE & PETERBOROUGH NHS FDN TRUST","9606","12","45.1","1104"
"neuroscience_behavior","UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE","9572","4","18.23","1105"
"neuroscience_behavior","MANIPAL ACADEMY OF HIGHER EDUCATION (MAHE)","9543","7","30.1","1106"
"neuroscience_behavior","CLINICA ALEMANA","9531","5","44.33","1107"
"neuroscience_behavior","WITTEN HERDECKE UNIVERSITY","9525","5","30.53","1108"
"neuroscience_behavior","UNIV HOSP","9507","12","27.4","1109"
"neuroscience_behavior","RESEAU ETAB ENSEIGN SUPER RECH CHAMPAGNE ARDENNE","9490","5","30.51","1110"
"neuroscience_behavior","NENCKI INSTITUTE OF EXPERIMENTAL BIOLOGY OF THE POLISH ACADEMY OF SCIENCES","9455","3","20.16","1111"
"neuroscience_behavior","MOTOL UNIVERSITY HOSPITAL","9445","7","20.94","1112"
"neuroscience_behavior","AZIENDA OSPEDALIERA UNIVERSITARIA INTEGRATA VERONA","9442","6","21.31","1113"
"neuroscience_behavior","DEEPMIND","9427","16","114.96","1114"
"neuroscience_behavior","INTERNATIONAL CENTRE FOR DIARRHOEAL DISEASE RESEARCH (ICDDR)","9423","8","168.27","1115"
"neuroscience_behavior","ECOLE PRATIQUE DES HAUTES ETUDES (EPHE)","9405","1","25.15","1116"
"neuroscience_behavior","NORTHUMBRIA UNIVERSITY","9396","8","30.81","1117"
"neuroscience_behavior","BAHIR DAR UNIVERSITY","9386","8","223.48","1118"
"neuroscience_behavior","HOPITAL UNIVERSITAIRE COCHIN - APHP","9384","12","30.08","1119"
"neuroscience_behavior","JAZAN UNIVERSITY","9382","9","93.82","1120"
"neuroscience_behavior","KONKUK UNIVERSITY","9354","1","16.27","1121"
"neuroscience_behavior","UNIVERSITATSKLINIKUM DES SAARLANDES","9352","3","25.14","1122"
"neuroscience_behavior","POLISH MOTHER'S MEMORIAL HOSPITAL - RESEARCH INSTITUTE","9345","5","233.62","1123"
"neuroscience_behavior","INST HLTH CARLOS III","9344","7","227.9","1124"
"neuroscience_behavior","UNIVERSITY OF TEXAS AT SAN ANTONIO (UTSA)","9327","7","25.28","1125"
"neuroscience_behavior","UNIVERSITY OF LJUBLJANA","9312","8","22.6","1126"
"neuroscience_behavior","UNIVERSITE MARIE ET LOUIS PASTEUR","9296","5","20.48","1127"
"neuroscience_behavior","NIH NATIONAL HUMAN GENOME RESEARCH INSTITUTE (NHGRI)","9295","10","39.72","1128"
"neuroscience_behavior","ERASMUS UNIVERSITY ROTTERDAM - EXCL ERASMUS MC","9292","7","22.5","1129"
"neuroscience_behavior","MURDOCH UNIVERSITY","9288","9","23.28","1130"
"neuroscience_behavior","UNIVERSITY OF SHARJAH","9262","9","101.78","1131"
"neuroscience_behavior","BEIJING UNIVERSITY OF CHINESE MEDICINE","9254","5","15.27","1132"
"neuroscience_behavior","MINIST HLTH","9248","8","41.66","1133"
"neuroscience_behavior","UNIVERSITE DE REIMS CHAMPAGNE-ARDENNE","9243","5","30.81","1134"
"neuroscience_behavior","UNIVERSITY OF STRATHCLYDE","9232","6","41.03","1135"
"neuroscience_behavior","UNIVERSITY OF GRAZ","9232","6","24.36","1135"
"neuroscience_behavior","AL SHIFA TRUST EYE HOSP","9224","6","1537.33","1136"
"neuroscience_behavior","CHINA PHARMACEUTICAL UNIVERSITY","9222","7","26.27","1137"
"neuroscience_behavior","COLORADO STATE UNIVERSITY SYSTEM","9193","4","19.48","1138"
"neuroscience_behavior","SINAI HEALTH SYSTEM TORONTO","9184","6","25.87","1139"
"neuroscience_behavior","ROYAL INFIRMARY OF EDINBURGH","9170","9","42.85","1140"
"neuroscience_behavior","FLENI","9169","8","41.87","1141"
"neuroscience_behavior","COLORADO STATE UNIVERSITY FORT COLLINS","9163","4","19.54","1142"
"neuroscience_behavior","WAKE FOREST BAPTIST MEDICAL CENTER","9162","10","22.68","1143"
"neuroscience_behavior","JAPAN SOCIETY FOR THE PROMOTION OF SCIENCE","9161","3","14.68","1144"
"neuroscience_behavior","MINISTRY OF EDUCATION, CULTURE, SPORTS, SCIENCE AND TECHNOLOGY, JAPAN (MEXT)","9161","3","14.68","1144"
"neuroscience_behavior","WESTMEAD HOSPITAL","9141","6","29.87","1145"
"neuroscience_behavior","NANKAI UNIVERSITY","9137","15","20.81","1146"
"neuroscience_behavior","BAQIYATALLAH UNIVERSITY OF MEDICAL SCIENCES (BMSU)","9129","8","59.28","1147"
"neuroscience_behavior","RESEARCH INSTITUTE AT NATIONWIDE CHILDREN'S HOSPITAL","9119","5","30.81","1148"
"neuroscience_behavior","INTERNATIONAL INSTITUTE FOR POPULATION SCIENCES","9117","6","569.81","1149"
"neuroscience_behavior","KING KHALID UNIVERSITY HOSPITAL","9113","5","207.11","1150"
"neuroscience_behavior","BEIJING NEUROSURGICAL INSTITUTE","9113","4","21.59","1150"
"neuroscience_behavior","UNIVERSITY OF FRIBOURG","9113","3","19.85","1150"
"neuroscience_behavior","NAGOYA CITY UNIVERSITY","9107","7","17.22","1151"
"neuroscience_behavior","BANGLADESH RURAL ADVANCEMENT COMMITTEE BRAC","9093","6","275.55","1152"
"neuroscience_behavior","UTKAL UNIVERSITY","9091","10","454.55","1153"
"neuroscience_behavior","SALZBURG UNIVERSITY","9079","6","24.87","1154"
"neuroscience_behavior","GENERAL UNIVERSITY GREGORIO MARANON HOSPITAL","9031","9","20.67","1155"
"neuroscience_behavior","ASTON UNIVERSITY","9025","5","20.1","1156"
"neuroscience_behavior","INTERUNIVERSITY MICROELECTRONICS CENTRE","9023","7","47.49","1157"
"neuroscience_behavior","GRADUATE UNIVERSITY FOR ADVANCED STUDIES - JAPAN","9023","1","21.74","1157"
"neuroscience_behavior","OAKLAND UNIVERSITY","9013","7","34.01","1158"
"neuroscience_behavior","UNIVERSITE DE TOURS","9006","6","17.94","1159"
"neuroscience_behavior","SWANSEA UNIVERSITY","9003","6","23.51","1160"
"neuroscience_behavior","BOURNEMOUTH UNIVERSITY","9002","6","54.89","1161"
"neuroscience_behavior","JICHI MEDICAL UNIVERSITY","8993","4","18.77","1162"
"neuroscience_behavior","NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","8978","7","22.96","1163"
"neuroscience_behavior","HOSPITAL SANTA MARIA DELLA MISERICORDIA","8957","6","25.45","1164"
"neuroscience_behavior","SYDNEY CHILDRENS HOSPITALS NETWORK","8957","5","22.45","1164"
"neuroscience_behavior","POST GRADUATE INSTITUTE OF MEDICAL EDUCATION & RESEARCH (PGIMER), CHANDIGARH","8953","6","16.22","1165"
"neuroscience_behavior","GLAXOSMITHKLINE UNITED KINGDOM","8949","8","46.37","1166"
"neuroscience_behavior","PUBLIC HEALTH ENGLAND","8947","8","182.59","1167"
"neuroscience_behavior","NGUYEN TAT THANH UNIVERSITY (NTTU)","8944","5","813.09","1168"
"neuroscience_behavior","JEWISH GENERAL HOSPITAL - MONTREAL","8933","5","29.29","1169"
"neuroscience_behavior","NATL MULTIPLE SCLEROSIS SOC","8901","11","178.02","1170"
"neuroscience_behavior","AUSL DI BOLOGNA","8901","7","27.82","1170"
"neuroscience_behavior","KITASATO UNIVERSITY","8877","3","24.66","1171"
"neuroscience_behavior","HOSPITAL UNIVERSITARIO RAMON Y CAJAL","8874","9","20.4","1172"
"neuroscience_behavior","BERNSTEIN CTR COMPUTAT NEUROSCI","8848","5","33.01","1173"
"neuroscience_behavior","UNIVERSITY OF WISCONSIN MILWAUKEE","8819","5","22.85","1174"
"neuroscience_behavior","CENTER OF ADVANCED EUROPEAN STUDIES & RESEARCH (CAESAR)","8809","5","127.67","1175"
"neuroscience_behavior","HOSP SPECIAL SURG","8809","1","15.4","1175"
"neuroscience_behavior","UNIVERSITY OF ICELAND","8806","6","29.65","1176"
"neuroscience_behavior","CHU DE REIMS","8792","5","33.82","1177"
"neuroscience_behavior","SEIN","8779","4","50.75","1178"
"neuroscience_behavior","UNIVERSIDAD DE CANTABRIA","8768","8","26.98","1179"
"neuroscience_behavior","KOLLING INSTITUTE OF MEDICAL RESEARCH","8764","5","31.41","1180"
"neuroscience_behavior","ROYAL INSTITUTE OF TECHNOLOGY","8762","9","28.63","1181"
"neuroscience_behavior","HOWARD UNIVERSITY","8749","11","38.21","1182"
"neuroscience_behavior","UNIVERSITY CHILDREN'S HOSPITAL ZURICH","8745","1","18.37","1183"
"neuroscience_behavior","NATIONAL HOSPITAL NORWAY","8736","9","32.84","1184"
"neuroscience_behavior","NOTTINGHAM UNIVERSITY HOSPITAL NHS TRUST","8736","10","25.85","1184"
"neuroscience_behavior","ADRIENNE HELIS MALVIN MED RES FDN","8727","8","256.68","1185"
"neuroscience_behavior","SOUTHWEST MEDICAL UNIVERSITY","8718","11","16.99","1186"
"neuroscience_behavior","ROLLINS SCHOOL PUBLIC HEALTH","8711","5","23.42","1187"
"neuroscience_behavior","UNIVERSIDADE DE SANTIAGO DE COMPOSTELA","8695","4","20.46","1188"
"neuroscience_behavior","PACIFIC INSTITUTE FOR RESEARCH & EVALUATION (PIRE)","8692","6","248.34","1189"
"neuroscience_behavior","SWEDISH MEDICAL CENTER","8682","10","34.32","1190"
"neuroscience_behavior","UNIVERSITE FERHAT ABBAS SETIF","8670","8","867","1191"
"neuroscience_behavior","DANISH EPILEPSY CTR","8656","4","28.2","1192"
"neuroscience_behavior","HOSPITAL GERMANS TRIAS I PUJOL","8639","7","31.08","1193"
"neuroscience_behavior","SOONCHUNHYANG UNIVERSITY","8633","3","13.75","1194"
"neuroscience_behavior","EDUARDO MONDLANE UNIVERSITY","8615","3","506.76","1195"
"neuroscience_behavior","KYOTO PREFECTURAL UNIVERSITY OF MEDICINE","8608","2","20.3","1196"
"neuroscience_behavior","NATIONAL INSTITUTE OF BIOMEDICAL GENOMICS (NIBMG)","8573","4","1224.71","1197"
"neuroscience_behavior","SHANGHAI UNIVERSITY OF TRADITIONAL CHINESE MEDICINE","8568","6","12.35","1198"
"neuroscience_behavior","LONDON HEALTH SCIENCES CENTRE","8566","3","18.99","1199"
"neuroscience_behavior","RAFSANJAN UNIV MED SCI","8558","4","122.26","1200"
"neuroscience_behavior","COMENIUS UNIVERSITY BRATISLAVA","8541","4","24.06","1201"
"neuroscience_behavior","AZIENDA OSPEDALIERO UNIVERSITARIA CAREGGI","8538","1","16.77","1202"
"neuroscience_behavior","WROCLAW MEDICAL UNIVERSITY","8517","12","24.4","1203"
"neuroscience_behavior","ISTITUTI CLINICI SCIENTIFICI MAUGERI IRCCS","8503","2","26.91","1204"
"neuroscience_behavior","CARDIO AID","8499","5","1699.8","1205"
"neuroscience_behavior","HAAGLANDEN MEDICAL CENTER","8489","5","30.76","1206"
"neuroscience_behavior","BLACK DOG INSTITUTE","8446","8","57.85","1207"
"neuroscience_behavior","UNIVERSITY OF MURCIA","8427","4","24.79","1208"
"neuroscience_behavior","JOHNSON & JOHNSON USA","8414","8","33","1209"
"neuroscience_behavior","TRIBHUVAN UNIVERSITY","8413","6","137.92","1210"
"neuroscience_behavior","NEW JERSEY INSTITUTE OF TECHNOLOGY","8412","6","23.37","1211"
"neuroscience_behavior","LI KA SHING KNOWLEDGE INSTITUTE","8410","6","26.28","1212"
"neuroscience_behavior","UNIVERSITY OF NEW MEXICO'S HEALTH SCIENCES CENTER","8409","4","31.97","1213"
"neuroscience_behavior","ISTANBUL UNIVERSITY - CERRAHPASA","8398","8","12.96","1214"
"neuroscience_behavior","HOPITAL UNIVERSITAIRE SAINT-ANTOINE - APHP","8370","9","31.47","1215"
"neuroscience_behavior","UNIVERSITY OF CRETE","8366","6","27.07","1216"
"neuroscience_behavior","SCUOLA SUPERIORE SANT'ANNA","8364","5","24.89","1217"
"neuroscience_behavior","CENTER FOR NEUROSCIENCE & REGENERATIVE MEDICINE (CNRM)","8352","4","39.4","1218"
"neuroscience_behavior","UNIVERSITY OF THESSALY","8342","8","22.49","1219"
"neuroscience_behavior","HARTFORD HOSPITAL","8338","10","40.67","1220"
"neuroscience_behavior","MEMORIAL UNIVERSITY NEWFOUNDLAND","8338","8","24.89","1220"
"neuroscience_behavior","BAYLOR UNIVERSITY","8333","6","31.93","1221"
"neuroscience_behavior","UNIVERSITY OF TRIESTE","8321","5","18.45","1222"
"neuroscience_behavior","NIHON UNIVERSITY","8320","5","19.9","1223"
"neuroscience_behavior","RICE UNIVERSITY","8317","11","21.33","1224"
"neuroscience_behavior","CENTRE HOSPITALIER UNIVERSITAIRE SAINTE-JUSTINE","8299","5","20.24","1225"
"neuroscience_behavior","COMPETENCE CLUSTER NUTR & CARDIOVASC HLTH NUTRICA","8295","3","2073.75","1226"
"neuroscience_behavior","KUWAIT UNIVERSITY","8289","6","48.76","1227"
"neuroscience_behavior","LORESTAN UNIVERSITY OF MEDICAL SCIENCES","8288","6","188.36","1228"
"neuroscience_behavior","HAMADAN UNIVERSITY OF MEDICAL SCIENCES","8282","6","27.33","1229"
"neuroscience_behavior","ST. ANNE'S UNIVERSITY HOSPITAL BRNO (FNUSA-ICRC)","8263","3","25.5","1230"
"neuroscience_behavior","HADASSAH UNIVERSITY MEDICAL CENTER","8263","5","17.58","1230"
"neuroscience_behavior","ROYAL HOLLOWAY UNIVERSITY LONDON","8256","7","25.56","1231"
"neuroscience_behavior","LUNDBECK FOUNDATION INITIATIVE FOR INTEGRATIVE PSYCHIATRIC RESEARCH (IPSYCH)","8244","10","47.38","1232"
"neuroscience_behavior","REGION STOCKHOLM","8244","7","40.81","1232"
"neuroscience_behavior","BINZHOU MEDICAL UNIVERSITY","8242","1","21.58","1233"
"neuroscience_behavior","TEXAS A&M HEALTH SCIENCE CENTER","8225","2","26.53","1234"
"neuroscience_behavior","AJOU UNIVERSITY","8222","6","19.35","1235"
"neuroscience_behavior","MEDICHEM","8210","5","1368.33","1236"
"neuroscience_behavior","OSPEDALE NIGUARDA CA' GRANDA","8184","3","27.28","1237"
"neuroscience_behavior","GUNMA UNIVERSITY","8178","3","16.59","1238"
"neuroscience_behavior","NORTH CAROLINA STATE UNIVERSITY","8172","5","24.25","1239"
"neuroscience_behavior","ROSALIND FRANKLIN UNIVERSITY OF MEDICINE & SCIENCE","8172","3","22.64","1239"
"neuroscience_behavior","SRI INTERNATIONAL","8171","5","35.53","1240"
"neuroscience_behavior","TOKYO MEDICAL UNIVERSITY","8166","4","18.9","1241"
"neuroscience_behavior","MINISTRY OF HEALTH & MEDICAL EDUCATION (MOHME)","8160","6","388.57","1242"
"neuroscience_behavior","MICHAEL J FOX FDN PARKINSONS RES","8135","11","59.82","1243"
"neuroscience_behavior","HAMAMATSU UNIVERSITY SCHOOL OF MEDICINE","8125","2","17.51","1244"
"neuroscience_behavior","SANOFI-AVENTIS","8097","9","34.16","1245"
"neuroscience_behavior","EINDHOVEN UNIVERSITY OF TECHNOLOGY","8095","4","21.19","1246"
"neuroscience_behavior","WELLCOME TRUST SANGER INSTITUTE","8092","13","54.68","1247"
"neuroscience_behavior","TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER LUBBOCK","8091","7","29.64","1248"
"neuroscience_behavior","INDIAN COUNCIL OF MEDICAL RESEARCH (ICMR)","8076","7","54.2","1249"
"neuroscience_behavior","UNIVERSITY OF HAWAII SYSTEM","8040","4","23.51","1250"
"neuroscience_behavior","KEELE UNIVERSITY","8022","9","29.93","1251"
"neuroscience_behavior","UNIVERSIDAD DEL DESARROLLO","8021","6","26.38","1252"
"neuroscience_behavior","PRINCESS MARGARET CANCER CENTRE","8014","6","36.1","1253"
"neuroscience_behavior","UNIVERSITY OF TOLEDO","8014","5","18.3","1253"
"neuroscience_behavior","CIBERBBN","8005","3","23.34","1254"
"neuroscience_behavior","ALBERTA HEALTH SERVICES (AHS)","7998","2","42.54","1255"
"neuroscience_behavior","TEXAS TECH UNIVERSITY","7981","4","21.28","1256"
"neuroscience_behavior","UNIVERSIDADE NOVA DE LISBOA","7976","8","31.04","1257"
"neuroscience_behavior","NEW YORK MEDICAL COLLEGE","7965","8","18.23","1258"
"neuroscience_behavior","OSLO METROPOLITAN UNIVERSITY (OSLOMET)","7963","8","36.03","1259"
"neuroscience_behavior","HIGHER NATL SCH VET MED","7951","5","1590.2","1260"
"neuroscience_behavior","PICARDIE UNIV","7938","5","18.33","1261"
"neuroscience_behavior","MOSSAKOWSKI MEDICAL RESEARCH INSTITUTE OF THE POLISH ACADEMY OF SCIENCES","7934","5","20.72","1262"
"neuroscience_behavior","AZIENDA OSPEDALIERA UNIVERSITARIA (AOU) MEYER","7924","3","30.83","1263"
"neuroscience_behavior","UNIVERSITY OF VIRGINIA (UVA) HEALTH SYSTEM","7924","4","28.2","1263"
"neuroscience_behavior","TARBIAT MODARES UNIVERSITY","7924","3","21.53","1263"
"neuroscience_behavior","TOKYO WOMEN'S MEDICAL UNIVERSITY","7909","5","15.06","1264"
"neuroscience_behavior","ROYAL HOSP CHILDREN","7905","7","101.35","1265"
"neuroscience_behavior","INTERNATIONAL UNIVERSITY OF HEALTH & WELFARE","7899","5","17.4","1266"
"neuroscience_behavior","","0","0","0","1267"
"pharmacology_toxicology","CHILDREN'S HOSPITAL RESEARCH INSTITUTE OF MANITOBA","5340","5","26.97","1072"
"pharmacology_toxicology","ANADOLU UNIVERSITY","5335","1","12.92","1073"
"pharmacology_toxicology","SHIRAZ UNIVERSITY","5333","2","23.81","1074"
"pharmacology_toxicology","TULANE UNIVERSITY","5328","8","18.18","1075"
"pharmacology_toxicology","CERTARA UK LTD","5327","1","16.09","1076"
"pharmacology_toxicology","PRINCESS MARGARET CANCER CENTRE","5325","7","30.08","1077"
"pharmacology_toxicology","MIDWESTERN UNIVERSITY","5318","2","14.57","1078"
"pharmacology_toxicology","INSTITUTE OF MEDICINAL BIOTECHNOLOGY - CAMS","5316","4","20.29","1079"
"pharmacology_toxicology","NIRMA UNIVERSITY","5316","3","20.29","1079"
"pharmacology_toxicology","TOHO UNIVERSITY","5315","1","9.46","1080"
"pharmacology_toxicology","SHENZHEN INSTITUTE OF ADVANCED TECHNOLOGY, CAS","5307","8","18.3","1081"
"pharmacology_toxicology","UNIVERSIDAD DE ALCALA","5298","2","14.64","1082"
"pharmacology_toxicology","UNIVERSITY OF KONSTANZ","5297","5","29.27","1083"
"pharmacology_toxicology","INSTITUTE OF SCIENCE TOKYO","5297","1","12.01","1083"
"pharmacology_toxicology","IRCCS FONDAZIONE SAN MATTEO","5282","2","17.61","1084"
"pharmacology_toxicology","UNIVERSITY OF BRIGHTON","5279","3","19.92","1085"
"pharmacology_toxicology","PICARDIE UNIV","5279","2","18.02","1085"
"pharmacology_toxicology","UNITED STATES ARMY","5263","1","18.8","1086"
"pharmacology_toxicology","CIBERESP","5262","4","20.16","1087"
"pharmacology_toxicology","AGENCE NATIONALE DE SECURITE SANITAIRE DE L'ALIMENTATION, DE L'ENVIRONNEMENT DU TRAVAIL (ANSES)","5256","3","28.26","1088"
"pharmacology_toxicology","QILU UNIVERSITY OF TECHNOLOGY","5256","1","15.5","1088"
"pharmacology_toxicology","ST VINCENTS HOSPITAL SYDNEY","5242","3","18.65","1089"
"pharmacology_toxicology","CATHOLIC UNIVERSITY OF DAEGU","5234","0","14.46","1090"
"pharmacology_toxicology","SWISS SCHOOL OF PUBLIC HEALTH (SSPH+)","5213","0","14.85","1091"
"pharmacology_toxicology","VU UNIVERSITY MEDICAL CENTER","5204","4","33.79","1092"
"pharmacology_toxicology","LIVERPOOL SCHOOL OF TROPICAL MEDICINE","5195","3","28.7","1093"
"pharmacology_toxicology","UNIVERSITE DE CAEN NORMANDIE","5194","5","15.98","1094"
"pharmacology_toxicology","AUSTRALIAN NATIONAL UNIVERSITY","5191","8","19.81","1095"
"pharmacology_toxicology","UNIVERSITY OF FOGGIA","5186","2","17.29","1096"
"pharmacology_toxicology","UNIVERSITI TEKNOLOGI MARA","5177","1","14.71","1097"
"pharmacology_toxicology","VERTEX PHARMACEUTICALS","5168","3","25.71","1098"
"pharmacology_toxicology","UNIVERSITY OF TSUKUBA","5154","0","10.99","1099"
"pharmacology_toxicology","VIRGEN DEL ROCIO UNIVERSITY HOSPITAL","5148","1","15.84","1100"
"pharmacology_toxicology","SHANXI UNIVERSITY","5147","0","17.81","1101"
"pharmacology_toxicology","NATIONAL ORGANIZATION FOR DRUG CONTROL & RESEARCH (NODCAR)","5145","2","15.64","1102"
"pharmacology_toxicology","RUTGERS CANCER INSTITUTE OF NEW JERSEY","5142","6","43.21","1103"
"pharmacology_toxicology","AALBORG UNIVERSITY","5141","2","15.08","1104"
"pharmacology_toxicology","HOPITAL UNIVERSITAIRE LARIBOISIERE-FERNAND-WIDAL - APHP","5140","3","18.49","1105"
"pharmacology_toxicology","RUSH UNIVERSITY","5122","5","19.85","1106"
"pharmacology_toxicology","INSTITUTE OF GENETICS & ANIMAL BIOTECHNOLOGY, POLISH ACADEMY OF SCIENCES","5116","5","83.87","1107"
"pharmacology_toxicology","UNIVERSITY OF TABUK","5113","4","11.7","1108"
"pharmacology_toxicology","FREDERICK NATIONAL LABORATORY FOR CANCER RESEARCH","5101","5","28.03","1109"
"pharmacology_toxicology","UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE","5087","1","14.96","1110"
"pharmacology_toxicology","UNIVERSIDADE FEDERAL DO PIAUI","5086","2","15.14","1111"
"pharmacology_toxicology","UNIVERSITE DE TUNIS-EL-MANAR","5086","2","12.75","1111"
"pharmacology_toxicology","TAIPEI MUNICIPAL WANFANG HOSPITAL","5081","2","15.98","1112"
"pharmacology_toxicology","HALLYM UNIVERSITY","5059","1","12.94","1113"
"pharmacology_toxicology","CHENGDU MEDICAL COLLEGE","5058","3","12.55","1114"
"pharmacology_toxicology","CENTRAL UNIVERSITY OF PUNJAB","5057","8","17.2","1115"
"pharmacology_toxicology","NEWYORK-PRESBYTERIAN HOSPITAL","5057","4","16.21","1115"
"pharmacology_toxicology","BARCELONA INSTITUTE OF SCIENCE & TECHNOLOGY","5046","4","24.61","1116"
"pharmacology_toxicology","UNIVERSITY OF CALIFORNIA SANTA BARBARA","5040","7","46.24","1117"
"pharmacology_toxicology","UNIVERSITY OF TOLEDO","5038","7","14.6","1118"
"pharmacology_toxicology","SHAHID BEHESHTI UNIVERSITY","5033","1","15.25","1119"
"pharmacology_toxicology","UNIVERSITE BOURGOGNE EUROPE","5030","0","14.71","1120"
"pharmacology_toxicology","NATIONAL RESEARCH CENTRE FOR THE WORKING ENVIRONMENT","5028","2","31.43","1121"
"pharmacology_toxicology","UMEA UNIVERSITY","5026","2","20.27","1122"
"pharmacology_toxicology","MENOFIA UNIVERSITY","5026","1","13.55","1122"
"pharmacology_toxicology","BELLVITGE UNIVERSITY HOSPITAL","5022","2","15.79","1123"
"pharmacology_toxicology","HOSPITAL OF SANTA CREU I SANT PAU","5018","1","18.18","1124"
"pharmacology_toxicology","OLLSCOIL NA GAILLIMHE-UNIVERSITY OF GALWAY","5016","4","25.59","1125"
"pharmacology_toxicology","UNIVERSITY OF LIMERICK","5014","3","23.54","1126"
"pharmacology_toxicology","KAOHSIUNG VETERANS GENERAL HOSPITAL","5013","3","23.43","1127"
