序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1406,0,270191126769,250629270,地对地导弹AC,5,男,谁有在线讲义地址,2025-08-05 11:14:01,0,1,,上海,否,http://i0.hdslb.com/bfs/face/ddaaf3271487b63494021fe737defd09115ef348.jpg
1407,0,271417042064,1541613544,第三象限的雨,4,男,我没看后端，谁有数据库分享一下,2025-08-05 09:44:00,0,1,,陕西,否,https://i1.hdslb.com/bfs/face/91bf229b4ec8a4c3facbce517a8ea89d71010b5a.jpg
1408,0,270172831633,434631070,頭彬,5,保密,前端实战要学吗,2025-08-05 08:38:44,0,1,,福建,否,https://i1.hdslb.com/bfs/face/5d0a65e2c56efd588b7f5952a9ee154372f35454.jpg
1409,0,271380783840,396058728,云与晚霞,4,保密,为什么要先学后端实战，再学前端实战,2025-08-05 04:15:27,0,2,,重庆,否,https://i0.hdslb.com/bfs/face/7b48b4eb2db9217a478b096348c454b1dd71a2f6.jpg
1410,0,270077084049,584924189,萧萧长离,5,女,求资料。。微信那个助手发的也不全啊,2025-08-04 12:38:19,0,1,夜来风雨声,吉林,否,https://i2.hdslb.com/bfs/face/48bb3e0e0b4e981665d81f397795d543827a9aaa.jpg
1411,0,271277371248,1181414235,大专IT生,3,男,111,2025-08-04 07:56:05,0,1,,福建,否,https://i0.hdslb.com/bfs/face/53ca9559e68d024b5d4f563c0fac9b97b8f59aca.jpg
1412,0,271277233024,1181414235,大专IT生,3,男,这都多久了这么好的视频来字幕啊啊啊啊啊啊啊,2025-08-04 07:55:56,0,1,,福建,否,https://i0.hdslb.com/bfs/face/53ca9559e68d024b5d4f563c0fac9b97b8f59aca.jpg
1413,0,271272442448,389201235,追风筝的张大树,5,男,"1. **“平时怎么送餐的？”**
   面试官想知道你是否有**标准化流程**，而不是盲目操作。
   可以说：“接单后先看清楚商家地址、客户地址和预计送达时间，优先规划顺路路线；到店后核对餐品信息（避免拿错），和商家确认出餐时间，避免白等；路上会注意餐品保护（比如汤品放平稳），快到客户地址时提前联系，确认是否在家/是否需要放门口；送达时让客户核对餐品，提醒取餐，确保没问题再离开。”  

   （体现：规划能力、细节把控、服务意识）

2. **“下雨了怎么办？”**  

   考察**突发情况的预判和应对**，核心是“不只是躲雨，还要保障订单和安全”。  

   可以说：“提前看天气预报，备好雨衣、防水餐袋，避免餐品淋湿；下雨时先确保骑行安全，同时估算延迟时间，提前给客户发消息：‘您好，现在下雨路滑，可能会晚5-10分钟，我会尽快送到，麻烦稍等~’ 争取理解；如果雨太大可能超时，会同步联系站长报备，避免平台处罚。不会单纯躲雨，而是在安全前提下尽量赶单。”  

   （体现：预判能力、沟通意识、责任担当）

3. **“同一栋楼不同楼层爆单，可能是什么情况？”**  

   考察**对场景的敏感度**，核心是结合常见配送场景分析。  

   可能的情况：① 写字楼/办公楼的午餐高峰（公司员工集中订餐）；② 学校宿舍/医院病房的集中订餐时间；③ 大型公寓楼的晚餐高峰；④ 企业团建、部门聚餐（同一公司不同楼层）。  

   （体现：对配送场景的观察和理解，不是凭空猜测）4. **“商家没备好餐，你会怎么做？”**  

   考察**时间利用和效率意识**，核心是“不浪费等待时间”。  

   可以说：“先问商家预计出餐时间，如果要等10分钟以上，会先去送附近顺路的小单（比如距离500米内的），算好时间回来取餐，不耽误；同时给后面的客户发消息：‘商家这边出餐稍慢，可能晚2-3分钟，我尽快送到~’ 避免客户催单；取餐时再和商家确认餐品，避免错拿。”  

   （体现：灵活调度、减少空等、主动沟通）",2025-08-04 07:06:32,0,1,我有老婆了，今天不看黄色。,浙江,否,https://i0.hdslb.com/bfs/face/dea915d7ae30604b88e5785450c57152b08a83e5.jpg
1414,0,271237666848,3546374654134611,可乐-遇上冰,3,保密,没有字幕差评,2025-08-04 01:51:58,2,4,,江西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1415,271237666848,271244046176,37974444,黑马程序员,6,保密,因为之前B站字幕BUG问题，导致视频无法自动生成字幕，后来咨询了B站方面，也没办法解决这个问题,2025-08-04 02:56:17,0,3,咨询课程、1对1就业指导、技术进阶提升【直接私信】，领取课程源码+资料，关注黑马程序员公众号，回复：领取资源02,北京,是,https://i0.hdslb.com/bfs/face/a71b4dd6647ddf0c813bcf74e062edab9224cb0e.jpg
1416,271244046176,271277278032,1181414235,大专IT生,3,男,回复 @黑马程序员 : 好多网盘都自带ai实时字幕，这么好的课没有字幕,2025-08-04 07:57:21,0,0,,福建,否,https://i0.hdslb.com/bfs/face/53ca9559e68d024b5d4f563c0fac9b97b8f59aca.jpg
1417,0,269989822929,39140455,三步上篮被盖帽,6,保密,为什么我直接运行就什么问题都没有，一旦用debug就会跳出enum问题,2025-08-03 19:05:34,0,0,,四川,否,https://i1.hdslb.com/bfs/face/2a2b3c81e92fb1ac798cb0ed66f2cfef9cf42d99.jpg
1418,0,269935025969,298016568,dar0two,6,男,不行🙅,2025-08-03 09:54:10,0,0,念念不忘，必有回响,湖南,否,https://i0.hdslb.com/bfs/face/dfe3985830f91039778865b4e3c80ebd9ec46c50.jpg
1419,0,271154602544,353234130,Mosibilin,6,男,"大佬们
学完javase看mysql看到什么程度可以来看这个javaweb",2025-08-03 08:20:44,2,0,最难不过坚持,山东,否,https://i0.hdslb.com/bfs/face/0b22adb0cf59d47d43ccb65227ffae2113d84fc6.jpg
1420,271154602544,271416000384,255776830,该名字含有非法字符,5,保密,会增删改查，分组聚合就好，还不是很复杂,2025-08-05 09:35:12,0,0,,广东,否,https://i1.hdslb.com/bfs/face/e28d959d359aff6b1789f8489d72abfdefb0ec70.jpg
1421,271416000384,271559048624,353234130,Mosibilin,6,男,回复 @该名字含有非法字符 : 好滴谢谢[爱心],2025-08-06 11:39:26,0,0,最难不过坚持,山东,否,https://i0.hdslb.com/bfs/face/0b22adb0cf59d47d43ccb65227ffae2113d84fc6.jpg
1422,0,269919921937,22769153,可贰的小麻球,6,男,直接用IDEA创建普通的Java项目并通过Maven管理，也是一样的吧,2025-08-03 07:25:32,0,1,,日本,否,https://i2.hdslb.com/bfs/face/28c15f29dd8f84a13ad7436807ba010ff9f3f360.jpg
1423,0,271146151216,3494370946845020,今天务必学习ya,4,保密,班主任信息出不来怎么回事,2025-08-03 06:57:31,3,0,,河南,否,https://i2.hdslb.com/bfs/face/4a394425c1851f8e1e569d1ff57a0f96b11b2a6f.jpg
1424,271146151216,271975966336,3546760637057209,孤鸟纸,3,保密,请问你那个问题解决了吗？我也是那个问题，要是解决了，和我说说呗[doge_金箍],2025-08-09 14:38:14,0,1,,山西,否,https://i1.hdslb.com/bfs/face/93a4bc96daa96c399f932aab4805aa387536da3e.jpg
1425,271975966336,272032080992,3494370946845020,今天务必学习ya,4,保密,"回复 @孤鸟纸 :需要再创建一个查询所有员工的接口,你先试试",2025-08-10 04:23:20,0,0,,河南,否,https://i2.hdslb.com/bfs/face/4a394425c1851f8e1e569d1ff57a0f96b11b2a6f.jpg
1426,271975966336,272039418544,3494370946845020,今天务必学习ya,4,保密,"回复 @孤鸟纸 :不会的话可以去博客哪里搜一下,有人提到了",2025-08-10 05:25:07,0,0,,河南,否,https://i2.hdslb.com/bfs/face/4a394425c1851f8e1e569d1ff57a0f96b11b2a6f.jpg
1427,0,271121273440,3537107737905809,bili_18657586302,3,保密,学完这个还要单独去学SSM吗,2025-08-03 03:26:32,0,7,,湖南,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1428,0,271022334224,3546816941394538,皇后的涅槃,4,保密,字幕快安排上啊，官方,2025-08-02 07:45:15,2,2,,山东,否,https://i1.hdslb.com/bfs/face/96ba36e1ec6128ae1b0a6797b1a59ce489e51277.jpg
1429,271022334224,271057814384,3546575179614621,绵绵棉子,5,保密,这不至于还要字幕吧,2025-08-02 12:54:32,0,0,,四川,否,https://i0.hdslb.com/bfs/face/09fd318d056f6639fab567887debe7c3f07c437c.jpg
1430,271057814384,271061340848,3546816941394538,皇后的涅槃,4,保密,回复 @绵绵棉子 :每个人不一样，对于我来说有字幕有用的,2025-08-02 13:22:27,0,1,,山东,否,https://i1.hdslb.com/bfs/face/96ba36e1ec6128ae1b0a6797b1a59ce489e51277.jpg
1431,0,269777083105,227011095,霖止,6,保密,基于docker部署后端项目，增删改查时间不对的可以创建容器时加上 -e TZ=Asia/Shanghai,2025-08-02 04:43:48,0,0,,湖北,否,https://i0.hdslb.com/bfs/face/a17a50f3aa96fc9f474c141a1c09c383e7f86a07.jpg
1432,0,270986783936,206858437,柚木由木由,6,保密,这个新增学员的部门信息怎么获得的？做作业的时候发现新增班级这个下拉菜单的班主任也是要做没找到老师的课程里说这个内容,2025-08-02 02:32:21,3,2,,江西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1433,270986783936,271118327344,3494370946845020,今天务必学习ya,4,保密,解决了么,2025-08-03 02:58:19,0,0,,河南,否,https://i2.hdslb.com/bfs/face/4a394425c1851f8e1e569d1ff57a0f96b11b2a6f.jpg
1434,271118327344,271126763808,206858437,柚木由木由,6,保密,回复 @今天务必学习ya :还有一个list的路径老师没说，查全部的，在线文档那一段做过的同学在那有回复的，csdn搜一下也有做过的笔记，我已经做完了,2025-08-03 04:11:25,0,0,,江西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1435,271126763808,271146512848,3494370946845020,今天务必学习ya,4,保密,"回复 @柚木由木由 :可以分享一下么,没找到",2025-08-03 07:00:55,0,0,,河南,否,https://i2.hdslb.com/bfs/face/4a394425c1851f8e1e569d1ff57a0f96b11b2a6f.jpg
1436,0,269717780401,1739350971,空澜九梦,3,男,请问一下资料在哪领,2025-08-01 14:27:08,1,0,,湖南,否,https://i0.hdslb.com/bfs/face/2be42e8ef776d3d98172f94ccd0a84ea4147a53d.jpg
1437,269717780401,271417732896,37974444,黑马程序员,6,保密,回复 @空澜九梦 :视频简介中有详细的领取方式~,2025-08-05 09:51:19,0,0,咨询课程、1对1就业指导、技术进阶提升【直接私信】，领取课程源码+资料，关注黑马程序员公众号，回复：领取资源02,北京,是,https://i0.hdslb.com/bfs/face/a71b4dd6647ddf0c813bcf74e062edab9224cb0e.jpg
1438,0,270925308464,44829914,想不出ID咯,6,保密,真是一场酣畅淋漓的环境配置😊,2025-08-01 12:19:19,0,1,这个人没懒死。,云南,是,http://i2.hdslb.com/bfs/face/84c2f10ad829153fa1c795885b1283b340a12658.jpg
1439,0,269640012513,3546386194762294,玥丶乄,4,保密,用到springboot的时候就必须得付费下最终版才能用吗朋友们[大哭],2025-08-01 03:08:01,4,0,,重庆,否,https://i1.hdslb.com/bfs/face/400eebe8748af6f6f988eeb82dc54d1d9aab9124.jpg
1440,269640012513,270862063664,272189707,琉璃_月下,6,男,下个破解版的idea吧,2025-08-01 03:13:30,0,0,新年快乐，各位小可爱，我爱你们,上海,否,https://i1.hdslb.com/bfs/face/90d7b087ac92564998b79cef88e695ad93b9af35.jpg
1441,270862063664,269640832465,3546386194762294,玥丶乄,4,保密,回复 @琉璃_月下 :有吗求[大哭],2025-08-01 03:15:43,0,0,,重庆,否,https://i1.hdslb.com/bfs/face/400eebe8748af6f6f988eeb82dc54d1d9aab9124.jpg
1442,269640832465,270898717456,349110018,找到简介动画一百块,6,保密,回复 @玥丶乄 :b站不是一堆吗,2025-08-01 08:41:32,0,0,变身后被女主倾慕变身前被女主讨厌，男主有宠物伙伴可以变身人形战士，必杀是抱怪爆炸，男主和人形战士都可以召唤机甲。黑化变身被女主知是同一人,广东,否,https://i0.hdslb.com/bfs/face/8ea7e1b1a4576afc39bb2987155d3f827641cf7a.jpg
1443,269640012513,270899820016,455783803,忘了那片海吧_,5,保密,去下一个专业版的idea，然后去淘宝上面买一个激活码，也就几块钱,2025-08-01 08:51:22,0,0,,浙江,否,https://i1.hdslb.com/bfs/face/32b4699112f8efe08777cdafa00f8c9742dc2061.jpg
1444,0,269552434385,397977969,桥边听风雨,6,男,tmd，p183如果连不上的话，可以用老师的VM，然后centOS7自己下一个，创建用户的时候那个网络连接一定要弄好，具体可以去知乎搜CentOS7怎么配置，我tm弄了一天才弄好，老师的CentOS7文件夹里面没有镜像文件，要自己搞[笑哭],2025-07-31 09:01:11,0,0,改变的确很难，但结果值得冒险。---《全职高手》,广东,是,https://i0.hdslb.com/bfs/face/6323d0fc1013484e1384468d41bb0148e3ce5639.jpg
1445,0,270763053520,231735100,我不是泉姐,5,男,想问一下打包好的前端项目在哪里获取,2025-07-31 07:42:25,0,0,我是弟弟,广东,否,http://i0.hdslb.com/bfs/face/dac0094aeb1b516ccde35ede87aec4e9fc3f0ffa.jpg
1446,0,269513118849,397977969,桥边听风雨,6,男,p182是要自己安装centos7镜像文件还是直接用老师的，我后面远程一直连不上，心态快崩了[笑哭],2025-07-31 02:55:09,0,1,改变的确很难，但结果值得冒险。---《全职高手》,广东,是,https://i0.hdslb.com/bfs/face/6323d0fc1013484e1384468d41bb0148e3ce5639.jpg
1447,0,270722985312,272189707,琉璃_月下,6,男,"弄了好久终于显示出来了，根据评论区大佬，在创建项目的时候不要自己勾选lombok（我也不用，因为用了这个注解根本运行不了不懂），然后自己在User里面写setget还有Constructor。
public User() {

    }

    public User(Integer id, String username, String password, String name, Integer age, LocalDateTime updateTime) {

        this.id = id;

        this.username = username;

        this.password = password;

        this.name = name;

        this.age = age;

        this.updateTime = updateTime;

    }
之后在生命周期里面点了一下clean后，运行成功了（之前没点运行不了404）",2025-07-31 01:31:02,5,3,新年快乐，各位小可爱，我爱你们,上海,否,https://i1.hdslb.com/bfs/face/90d7b087ac92564998b79cef88e695ad93b9af35.jpg
1448,270722985312,272372997584,275616949,幻冥曌,6,保密,没显示的数据时候是不是显示{{name}}之类的,2025-08-12 16:13:27,0,0,嗯,广东,是,https://i1.hdslb.com/bfs/face/66788ae9d0c10a91a6f06f6562d1837739ba788c.jpg
1449,272372997584,272376739808,272189707,琉璃_月下,6,男,回复 @幻冥曌 :一般会是null,2025-08-12 16:52:26,0,1,新年快乐，各位小可爱，我爱你们,上海,否,https://i1.hdslb.com/bfs/face/90d7b087ac92564998b79cef88e695ad93b9af35.jpg
1450,272372997584,272376882432,272189707,琉璃_月下,6,男,回复 @幻冥曌 :做了这些，很多时候都是xml的sql语句写错了,2025-08-12 16:53:03,0,1,新年快乐，各位小可爱，我爱你们,上海,否,https://i1.hdslb.com/bfs/face/90d7b087ac92564998b79cef88e695ad93b9af35.jpg
1451,272376739808,272418802176,275616949,幻冥曌,6,保密,回复 @琉璃_月下 :好的谢谢,2025-08-13 04:22:10,0,0,嗯,广东,是,https://i1.hdslb.com/bfs/face/66788ae9d0c10a91a6f06f6562d1837739ba788c.jpg
1452,270722985312,283097751441,3494355643926587,习惯过头哥,4,保密,"表格里是空的 找不到list
怎么办",2025-12-11 12:01:42,0,0,,山东,否,https://i2.hdslb.com/bfs/face/24dffc6aa1bf1043827e67366b146f6e8dae1f06.jpg
1453,0,269465170577,3546701881150268,diuib23,4,男,你们看课做笔记吗,2025-07-30 14:00:02,1,0,,湖北,否,https://i2.hdslb.com/bfs/face/09254d48afce2f9c658cd47690085c998f998fd6.jpg
1454,269465170577,270810015808,42802627,按计划uu,6,男,有飞书文档现成笔记,2025-07-31 14:09:55,0,0,,江苏,否,http://i1.hdslb.com/bfs/face/5df30910b627eaad6b8f6813c1294028ba7dcd92.jpg
1455,0,270650740752,569686929,花海入你心,3,保密,有大佬有源码嘛,2025-07-30 09:54:44,0,0,,北京,否,https://i0.hdslb.com/bfs/face/6a5c3df3523c9f4e1eaa53e287c0b6460e59de15.jpg
1456,0,270642115424,43510120,一般而已啦,6,男,Element官方组件代码和老师视频里的不一样咋搞，Element这部分直接跳过吗？后面前端部分好像要用咋办,2025-07-30 08:41:07,0,0,,江苏,是,https://i1.hdslb.com/bfs/face/c84e72263ff81e9fc4751bbf70b587f49736d2df.jpg
1457,0,269410710529,1708365879,小懿思ahh,5,保密,为什么我的项目变成了这样而且运行不了了,2025-07-30 05:56:31,7,2,,湖南,否,https://i0.hdslb.com/bfs/face/6dbb744c80e5b7e444ac85ca98f0d775331b884d.jpg
1458,269410710529,269482664865,1978323476,君悦战队,5,男,5块钱帮调试,2025-07-30 16:36:36,0,0,君悦战队官方号QQ1419923854,陕西,否,https://i2.hdslb.com/bfs/face/8df2ea68e85922b1679573a8518b507aa5167cc0.jpg
1459,269410710529,269510681905,1700451598,考研政治龙神,5,保密,重新加载一下pom文件,2025-07-31 02:28:48,0,0,不定期更新,江苏,否,https://i1.hdslb.com/bfs/face/aac26ef06303248f6a9d0e0cd1d589980bfc7a97.jpg
1460,269410710529,270852584496,3493088433539718,芳心纵火犯003,5,保密,会不会是文件错误啊,2025-08-01 01:39:11,0,0,,河南,否,https://i0.hdslb.com/bfs/face/714bbc48abe41c429ece151521cbc0ec2d5dee72.jpg
1461,269410710529,269700867073,3546936416143898,水库非公开苏菲,3,保密,jdk都没配好,2025-08-01 12:09:31,0,0,,江苏,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1462,269410710529,269924346865,522247662,小可keler,5,保密,src 目录未标记为源码根目录，右键点击项目中的 src 文件夹，选择 Mark Directory ，as Sources Root,2025-08-03 08:11:03,0,1,嘻嘻,湖北,是,https://i0.hdslb.com/bfs/face/88535d375c8817261741f2899213ad75e4ebaabf.jpg
1463,269924346865,269924415521,522247662,小可keler,5,保密,回复 @小可keler : src 目录未标记为源码根目录，右键点击项目中的 src 文件夹，选择 Mark Directory as， Sources Root,2025-08-03 08:11:26,0,1,嘻嘻,湖北,是,https://i0.hdslb.com/bfs/face/88535d375c8817261741f2899213ad75e4ebaabf.jpg
1464,269410710529,282176902416,1329671402,火鸡前端,5,保密,把.git文件删了  再根据pom文件导入项目,2025-11-11 12:53:59,0,0,,江苏,否,https://i2.hdslb.com/bfs/face/bd186de2cde04fb8909d06969cb2e8294ecd3540.jpg
1465,0,269277105697,3546390649112657,梓非鱼_,4,男,为什么我跟着老师创建了一个新的项目之后右侧的maven按钮不见了。而且我jdk17也突然用不了了我就换成21了，各位学友[打call][打call],2025-07-29 03:56:40,1,0,最难不过坚持,江西,是,https://i2.hdslb.com/bfs/face/390860458efb4b814c7699ff51f885c6e25f1b2c.jpg
1466,269277105697,270631824896,272189707,琉璃_月下,6,男,工具栏的view视图第一个选项TOOL  Windows选择MAVEN就可以显示了,2025-07-30 07:01:05,0,0,新年快乐，各位小可爱，我爱你们,上海,否,https://i1.hdslb.com/bfs/face/90d7b087ac92564998b79cef88e695ad93b9af35.jpg
1467,0,270470790784,1476703500,假面-骑士_,5,保密,"美团面了大概四十分钟，全程细节拷打，面完汗流浃背，感觉过不了了，看面经吧

1. 说说你平时是怎么送餐的？直接傻瓜式回答拧车把就走了

2. 如果送餐途中下雨了，你会怎么办？回答找个地方躲着，然后就问我那订单超时怎么办，答不出来了。。。

3. 如果有个地方爆单，同时有多个不同楼层但是是同一栋楼的地方下单，可能是什么情况？答不出来，乱蒙了个可能在开派对，有没有大佬知道的

4. 如果到了商家，但商家还没把餐备好，你会怎么做？直接回答干等着了，然后感觉这样回答不太好，又补了句我可能会催催商家。。。

5. 实际送餐过程中有没有考虑过使用多部手机？我说配送账号就一个，没必要使用多部手机。面试官好像不太满意

6. 送到餐了，但客户一直不来取餐，你会怎么办？阻塞等待吗？我说会打电话催促客户，客户一直不来的话就把餐放到地点，然后拍照走人，然后问我这样做有没有考虑过外卖丢失的情况，外卖丢失怎么办，完了，又掉进坑了

7. 有没有送错餐的情况？我说实际没遇过这种场景，面试官又不太满意了。。。搞不懂，一定要有实际解决过出错的经验吗。。。没出错不是更好吗。。。

8. 餐箱满了，但你又接单了，餐箱放不下了，出现了Out Of Box，如何解决？我说一般我会每次接单前检查下餐箱容量，有空间才会接新的单，又追问这样会不会影响接单效率，如果被其它骑手抢单了怎么办？完了，又又掉进坑了。。。

9. 送餐过程有没有把外卖进行分类？我说我一般电动车前后有两个餐箱，前面放带有汤水易撒的，后面放比较干的外卖。总算是能答出一题了

10. 看了下我送的最快的一单，问我为什么那一单10s就送达了。因为客户就在店里面，当堂点外卖是为了用券。。。我这个订单是不是有点水了，但鼠鼠是真没什么订单拿得出手了做了道算法，一道贪心，给定单子信息，寻找最短配送路线，之前刷过，用c++10分钟a出来了",2025-07-29 01:05:03,0,1,,安徽,否,https://i0.hdslb.com/bfs/face/a14b8236036dd61c9db1bd39f6a8671ebeb3294a.jpg
1468,0,269243162273,1147205680,幽流啊飘,6,保密,javaweb肝呀肝,2025-07-28 17:09:26,0,0,崩铁bug区up，喜欢卡bug，知道bug可以告诉我哦,广东,是,https://i1.hdslb.com/bfs/face/d55c87e5c77832b8212bed15f52290a02c83e067.jpg
1469,0,269238573537,283371556,了不起的碳基生物,5,男,你们的视频怎么都没有字幕啊？不能在卷一下吗？,2025-07-28 16:13:08,1,0,no话,福建,是,https://i1.hdslb.com/bfs/face/dcf66e1eae17b80ce4d2330b1d041eef996d2748.jpg
1470,269238573537,270683649920,24716420,莞莞类卿-_-,5,男,你可以开自动字幕的,2025-07-30 14:18:14,0,0,,山东,否,https://i2.hdslb.com/bfs/face/4bc737e004dcaf9b909faee2803aeeee7cd721f1.jpg
1471,0,270423812448,455783803,忘了那片海吧_,5,保密,spring boot入门那里如果访问不进去可能就是端口8080被占用，只需要修改一下就可以，在resources文件夹下面的application.properties里面添加server.port＝端口号，把这个端口号改成例如8081或者8082就可以,2025-07-28 12:47:27,0,1,,福建,否,https://i1.hdslb.com/bfs/face/32b4699112f8efe08777cdafa00f8c9742dc2061.jpg
1472,0,270415519040,324876917,North_秋瓜,5,保密,我想问一下为什么为什么pc浏览器局域网访问有数据回显，手机浏览器访问没数据回显,2025-07-28 11:37:42,0,0,"不定时更新
",浙江,否,https://i2.hdslb.com/bfs/face/b2edc12c49feebb9d8870de702e7e70eef305f28.jpg
1473,0,269204070161,661273873,僵尸姜承録,5,男,"爹，允许自动生成字幕吧，求你了
[大哭]",2025-07-28 11:13:53,0,1,去芳草地，我们都在芳草地,新疆,是,https://i1.hdslb.com/bfs/face/4587c6f26afd5cb43fea0e4fea63f7005da6ef3a.jpg
1474,0,270388086736,3546385892772320,小张再跑快点,2,保密,p102为啥我的注解了还是无法实现工作经历和个人信息一起插入,2025-07-28 07:29:42,0,0,,河南,否,https://i2.hdslb.com/bfs/face/98a0dbfae41343cfc20903bc1d88b10356d3832b.jpg
1475,0,269158135761,3546716055800187,jetbyte,3,保密,这Java课真有用！昨天面了美团，感觉稳了！面试官问我平时怎么送餐，我说用最短路径算法优化路线；问我下雨咋办，我说用观察者模式监控天气自动切换预案；问我商家出餐慢咋处理，我说启动多线程，一边等餐一边先送别的单……结果录用了，明天开始骑电动车实践‘敏捷开发’！,2025-07-28 04:02:52,0,5,vocabverse@foxmail.com,重庆,否,https://i0.hdslb.com/bfs/face/f14dcdaf7c51812015d993444e8874d1f7dbf6f0.jpg
1476,0,269154098161,365073566,星落StarFalll,6,保密,p104 网页whitepage问题，在pom.xml文件的<resource>标签内添加<include>static/**</include>,2025-07-28 03:27:47,0,0,,辽宁,否,https://i2.hdslb.com/bfs/face/5a062e11aa14dbaa90055cc767804cd397ed7dd3.jpg
1477,0,269149960705,272883262,挡不住的耶风,5,男,datagrip激活不成功咋办呀,2025-07-28 02:47:48,0,0,,山东,否,http://i1.hdslb.com/bfs/face/b3a19e4ae6eaed39020378431247467e14ef2829.jpg
1478,0,270347814544,3494366580574209,追光可乐,3,保密,能发一下vscode安装包吗，为什么我自己下载的没有marscode ai插件,2025-07-28 01:10:22,1,0,,河南,否,https://i0.hdslb.com/bfs/face/3019d1897bd511a20667134137d2bb3401e3a401.jpg
1479,270347814544,270360366576,206858437,柚木由木由,6,保密,现在的插件中心名字改成rae ai，用其他AI辅助一样的，阿里的lingma，不是非要这个ai,2025-07-28 03:23:27,0,0,,江西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1480,0,269078048865,56941099,子花与落栀,5,女,孩子改了Lombok的版本了，也自己生成了put和get方法，还是显示报错，但idea中又是能运行的，有好心人给给解决办法吗,2025-07-27 10:32:33,1,0,我来啦,广西,否,https://i1.hdslb.com/bfs/face/39e2d3fb43cd01fcdebe61dced7916fa3fa31869.jpg
1481,269078048865,270360272384,206858437,柚木由木由,6,保密,如果是刚进入spring的章节学习，别用idea自带的创建项目，到spring init的网站去创建Maven项目，要选相关引入，下载导入到idea，jdk，sdk在idea软件设置里面要对应上。,2025-07-28 03:21:05,0,0,,江西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1482,0,270273934320,3546760039368733,dyvg55888,3,保密,VMware的作用在哪里？全程都没怎么用到这个软件,2025-07-27 09:10:37,1,0,,广西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1483,270273934320,269094535649,33416565,青松P1ne,6,男,最后让你安装 linux 用的,2025-07-27 12:56:21,0,0,"少戾气,不言语,从心过活.",吉林,否,https://i0.hdslb.com/bfs/face/cebf268b88d95db0a8b712e88550f84f8ab8bbeb.jpg
1484,0,269065408625,3546390649112657,梓非鱼_,4,男,跟着老师敲的 为啥还是爆404呀，救救孩子吧,2025-07-27 08:33:38,3,0,最难不过坚持,江西,是,https://i2.hdslb.com/bfs/face/390860458efb4b814c7699ff51f885c6e25f1b2c.jpg
1485,269065408625,269172750241,365073566,星落StarFalll,6,保密,很可能是user打错了,2025-07-28 06:07:50,0,0,,辽宁,否,https://i2.hdslb.com/bfs/face/5a062e11aa14dbaa90055cc767804cd397ed7dd3.jpg
1486,269065408625,269209654049,3546390649112657,梓非鱼_,4,男,真的是 [笑哭],2025-07-28 12:00:49,0,0,最难不过坚持,江西,是,https://i2.hdslb.com/bfs/face/390860458efb4b814c7699ff51f885c6e25f1b2c.jpg
1487,269209654049,269768007857,247265685,人人都说我是帅哥,5,男,回复 @失约のz :哈哈哈哈哈,2025-08-02 03:29:09,0,0,,河北,否,https://i0.hdslb.com/bfs/face/cf1ef9c2045e317dfe6dbe8659b6f7a69c7572d5.jpg
1488,0,268950356449,3546390649112657,梓非鱼_,4,男,老师，各位学友们为什么我的lombok引入了@data和@NoArgsConstructor@AllArgsConstructor用了会报错，然后我就自己写了一个构造器就能用了，但还是显示不了数据,2025-07-26 09:48:40,8,0,最难不过坚持,江西,是,https://i2.hdslb.com/bfs/face/390860458efb4b814c7699ff51f885c6e25f1b2c.jpg
1489,268950356449,268950319281,3546390649112657,梓非鱼_,4,男,求告知谢谢谢谢,2025-07-26 09:48:48,0,0,最难不过坚持,江西,是,https://i2.hdslb.com/bfs/face/390860458efb4b814c7699ff51f885c6e25f1b2c.jpg
1490,268950356449,270220346832,93300548,Forgetable透明,6,保密,没配置好lombok插件吧,2025-07-27 00:26:49,0,0,CS major undergraduate junior,辽宁,否,https://i2.hdslb.com/bfs/face/c85c57c4383dd48d0476909bbfa5be43573cca64.jpg
1491,268950356449,269030587665,452125281,李个狗zZ,4,保密,创建的时候不勾选lombok，创建完了在Maven里导入,2025-07-27 03:00:09,0,0,,重庆,是,https://i0.hdslb.com/bfs/face/387a99bacbc2d61745537b9062754f6e754bbc01.jpg
1492,268950356449,269030834737,3546390649112657,梓非鱼_,4,男,好谢谢 我试试,2025-07-27 03:02:50,0,0,最难不过坚持,江西,是,https://i2.hdslb.com/bfs/face/390860458efb4b814c7699ff51f885c6e25f1b2c.jpg
1493,270220346832,269030915009,3546390649112657,梓非鱼_,4,男,回复 @Forgetable透明 :我勾选了,2025-07-27 03:03:15,0,0,最难不过坚持,江西,是,https://i2.hdslb.com/bfs/face/390860458efb4b814c7699ff51f885c6e25f1b2c.jpg
