序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1475,0,269214276800,3493092936124733,哔哩哗哩大会员-LV7,5,男,考古,2025-07-18 13:38:55,0,1,￴￴￴￴￴别给自己贴太多的标签，不管是好还是坏，什么I人E人，这个星座那个依恋人格的，这个主义那个主义的，最后都会成为自己的束缚。,广西,否,https://i2.hdslb.com/bfs/face/58c53519395eb8a3974d9547b4b680258ecf94d0.jpg
1476,0,269203445392,636763431,xc007xc,5,保密,现在还能凑出这样的全明星阵容吗,2025-07-18 12:06:06,1,3,,辽宁,是,https://i0.hdslb.com/bfs/face/2bdb431ce9f93741b150eaa81823e822245bb8d8.jpg
1477,269203445392,268389466737,383244768,大力是POWER,6,保密,估计都是当红流量小鲜肉了,2025-07-21 14:21:05,0,0,我这个人心善，见不得你们痛苦。,四川,否,https://i0.hdslb.com/bfs/face/2bbec0365245afba34da49b07130a64bfa13ea88.jpg
1478,0,268024337377,3546651182499859,喜爱悠悠球的忠杰,4,男,还有一年我就要开始北漂了,2025-07-18 11:12:56,0,0,我是忠杰，是一个哈迷，也是一个furry控。我喜欢、阅读、听音乐、种植和探索未知的东西,江苏,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
1479,0,269183713984,3845223,和也也也也也也,6,女,最近Eason又到北京了 来回味一下[喜欢],2025-07-18 09:15:29,0,1,：3冇嘢讲,澳大利亚,是,https://i0.hdslb.com/bfs/face/9c9d9bf88ac0b0be935b30ed6e347394ad098b2c.jpg
1480,0,269121431856,473810722,一米八の绵羊,6,保密,当年读小学三年级，最期待的是刘翔，太可惜了，不过现在依旧是我心中的冠军,2025-07-17 19:40:47,0,1,ⓘ此用户因为太帅被多人举报,福建,是,https://i1.hdslb.com/bfs/face/5dacb5da7a9c589da785e96d4f259330fcddade9.webp
1481,0,269111826192,1726041049,影芠,5,保密,真的好可惜那个时候没出生，感觉当时氛围真的特别好，全民爱国热潮，大家众志成城度过最艰难的一年给世界一份惊艳的满意答卷，唱歌的是群星还都是顶流都为中国打call，运动员也在赛场上挥洒汗水，现在看感觉物是人非了...[大哭],2025-07-17 16:37:04,4,7,,上海,否,https://i1.hdslb.com/bfs/face/f7f6358d1f3c5479accaa3bf710f56e58ada52fb.jpg
1482,269111826192,268225396769,1531202491,焦糖生椰饼干,4,保密,是呀[大哭]经济上行的感觉。我10年才出生,2025-07-20 06:02:11,0,2,,北京,否,https://i1.hdslb.com/bfs/face/e1726346e8ba15ecd6e6fb1d1acd14fdfe25df0e.jpg
1483,268225396769,269416147232,1726041049,影芠,5,保密,回复 @s逐日s :唉现在大环境氛围不好[呆],2025-07-20 08:11:22,0,0,,上海,否,https://i1.hdslb.com/bfs/face/f7f6358d1f3c5479accaa3bf710f56e58ada52fb.jpg
1484,269111826192,270449444480,45870122,e天空562,6,男,我那个时候也还很小,2025-07-28 16:30:20,0,1,海摄会业余特效师兼超业余画画人，特效作品：《焰麟》《封妖录》《封妖录二》《五行侠》；个人导演作品：《五六试事》 ；漫画：《代号X：世界战骑》,海南,是,https://i2.hdslb.com/bfs/face/2785adc68a4d3cd479f22f4b9c8e43454c120fda.jpg
1485,269111826192,270992542144,440091909,litter72,5,女,那时候6岁，也很小但是我小时候真的喜欢这首歌,2025-08-02 03:25:13,0,1,追求自由的路很漫长但我会慢慢走,广东,否,https://i0.hdslb.com/bfs/face/47f0ce0772f13f1b1db87569c0f586b021c325ca.jpg
1486,0,269094549248,252597916,向阳哥哥最帅,6,保密,好累啊，好想回家，在北京待了十多年，从小到大就在北京，最后不得不离开。长大了越来越想那个小小的家,2025-07-17 13:58:49,3,1,勇敢一点鼠鼠,重庆,是,https://i1.hdslb.com/bfs/face/b6fba823fcf4b8b9da8fe9c5ae4b9522db1a050e.jpg
1487,269094549248,267982849777,181966364,链子在空中甩,6,保密,北京落户特别难吗,2025-07-18 04:28:03,0,0,,湖北,否,https://i2.hdslb.com/bfs/face/f07cee613ce6d7003f2b08a80524d2576c7723df.jpg
1488,269094549248,268008391121,66944260,白月伊雪,6,男,+1，不过我再在西部服务一年就能回家了，加上大学高中在内离开8年了，只有假期的时候回去住,2025-07-18 08:47:57,0,0,,四川,是,https://i1.hdslb.com/bfs/face/e06ac87ed32d6e1c26d2c0c436d3798f07a35a3f.webp
1489,267982849777,269253862208,252597916,向阳哥哥最帅,6,保密,回复 @链子在空中甩 :难，我家只是外来务工的，落户得买房，但我家里只是打工崽那来那么多钱哦？,2025-07-19 00:43:34,0,0,勇敢一点鼠鼠,重庆,是,https://i1.hdslb.com/bfs/face/b6fba823fcf4b8b9da8fe9c5ae4b9522db1a050e.jpg
1490,0,269077591472,6930149,世间一俗子,6,男,爷青回，那年上大学,2025-07-17 11:32:19,0,1,愿为你星空中的一颗小小星……,广东,是,https://i2.hdslb.com/bfs/face/2e571be8dff2fe928a7eb028bfb42b6ed6b9e364.jpg
1491,0,267905351665,402003384,世界大同共和,6,男,我2003的，这几天猛地想起这首自己五岁时天天在电视上听到的歌，直接单曲循环，百听不厌。[犬夜叉表情包_投币],2025-07-17 11:04:38,0,0,火山下起了大雪，海龟一起游向天边，彩虹搭起了一座桥连，麋鹿和狮子共舞，漫天花朵追逐蝴蝶,广东,是,https://i0.hdslb.com/bfs/face/0b1b372001c13425f83519fc267bf0add6b38cbc.jpg
1492,0,267885118225,1486755150,倒戈南方,5,男,17年，弹指挥间,2025-07-17 07:59:33,0,6,倒戈南方,贵州,否,https://i0.hdslb.com/bfs/face/39c0ed1616e518a8a4eb64c3de50182613bea61f.jpg
1493,0,269052912112,639414745,狂风不染,5,女,@AI视频小助理 下载到我手机,2025-07-17 07:53:27,0,0,喜欢就吱一声,北京,否,https://i1.hdslb.com/bfs/face/61a65095c189cb97341c897871616f7449efec3b.jpg
1494,0,269042190768,21064309,北纬-45-度,6,男,现在看，好多外国友人，新加坡的林俊杰和阿杜，韩国的张娜拉，美国的王力宏，还有比利时的阿扎尔[doge][doge][doge],2025-07-17 05:59:27,0,4,,黑龙江,是,https://i1.hdslb.com/bfs/face/c7a402f603096695d1460610a2f8c6aa771f18f7.jpg
1495,0,269037322992,2083716272,YING又饿了,5,男,爷青回系列,2025-07-17 05:13:07,0,1,"姬金鱼草花语:请察觉我的爱意.
isfp/infp

",河北,否,https://i2.hdslb.com/bfs/face/59170553a2b4b5bf5d5fbf53b11d9fa6e8fd79aa.jpg
1496,0,269020131808,487369929,亮の四轮车,5,男,时隔17年，听了还是让人头皮发麻的一首歌,2025-07-17 02:38:17,0,0,,江苏,否,https://i0.hdslb.com/bfs/face/e5cb2f45e257f337c756521bd73c56814443c8c0.jpg
1497,0,269003423648,1863729103,白夜泽丨凋零,6,保密,好的，孩子，你点开的时间排序，北京奥运已经过去了17年了[大笑]冬奥都过去了3.5年了,2025-07-16 22:03:45,0,5,,广东,是,https://i1.hdslb.com/bfs/face/c7f55196a4bc2a0c2ed0074f3b5e0471077cf6d5.jpg
1498,0,268996625472,9236702,毕云涛涛,6,男,这首歌华语乐坛来了七七八八了吧,2025-07-16 17:55:01,2,1,,江苏,是,http://i2.hdslb.com/bfs/face/ba64e0a509fb2d5f12aee84ae6c3e579d498fcd4.jpg
1499,268996625472,269003494928,1863729103,白夜泽丨凋零,6,保密,半壁江山[大笑],2025-07-16 22:02:07,0,0,,广东,是,https://i1.hdslb.com/bfs/face/c7f55196a4bc2a0c2ed0074f3b5e0471077cf6d5.jpg
1500,268996625472,271172745136,213231446,豹王冰冰2021,6,保密,那必须的,2025-08-03 11:00:15,0,0,,河南,否,https://i2.hdslb.com/bfs/face/1723e8222ae88097267c395c1405cbdfe9235c22.jpg
1501,0,267825832689,11785556,瑞文Raven,6,男,不敢想这个项目有多难,2025-07-16 16:45:46,0,0,这个人很懒，什么也没写(〟-_・)ﾝ?,山西,是,https://i2.hdslb.com/bfs/face/43dbfe919659ffa573962ef532774d894dc8f388.jpg
1502,0,268982785456,3493134652672131,一直还在生活,4,保密,是真的很耐听,2025-07-16 15:16:19,0,0,,辽宁,否,https://i0.hdslb.com/bfs/face/53db9517785d1f53f1b61c6bcf47c192f05975f1.jpg
1503,0,267767420545,247695984,我是漩涡鸣人的佐助,6,女,内娱最后的辉煌。,2025-07-16 08:06:25,0,4,"我爱你中国
萬正永恆",上海,是,https://i0.hdslb.com/bfs/face/139a5d06d9be5312c9579a7b215ea49deba89cd3.jpg
1504,0,268917850944,457053318,每天都在阴暗爬行-,6,女,居然已经 17年了,2025-07-16 05:32:37,0,1,,云南,否,https://i0.hdslb.com/bfs/face/e1fac793d6a31378bfd620081f647b377444f7d6.jpg
1505,0,268896429872,438989421,绪桉_paper,5,女,已经这么多年了[委屈],2025-07-16 02:12:28,0,1,山海可平，光阴亦可平,河北,否,https://i0.hdslb.com/bfs/face/f6c80cf7e922f44cac52a96430da0384b3daea88.jpg
1506,0,268879065840,3546706937383417,SU_mmer夏,4,保密,25年前来考古。,2025-07-15 19:07:29,0,0,"（长矛粘屎戳谁谁死）（水枪灌尿滋谁谁叫）（阴暗爬行）（旋转）（跳跃）（爬回土里）
（叼着玫瑰爬出来）（送给你）
（优雅的爬回去）",天津,否,https://i1.hdslb.com/bfs/face/eacb5ce25cfac0882949f17638560d5c685fe76b.jpg
1507,0,267708826961,3493287723796960,仙灵_降世,5,保密,这就是华语乐坛,2025-07-15 16:35:37,0,0,"当你满心欢喜地迎接黎明时
你可曾想过
无数人在追逐星星的路上陨落",山西,否,https://i1.hdslb.com/bfs/face/b6c4a8bbcc611aa4e765db1dcda79a2d3a4fbd85.jpg
1508,0,267708742433,3493287723796960,仙灵_降世,5,保密,这时候的歌手还都是歌手，群星称得上群星,2025-07-15 16:35:09,0,4,"当你满心欢喜地迎接黎明时
你可曾想过
无数人在追逐星星的路上陨落",山西,否,https://i1.hdslb.com/bfs/face/b6c4a8bbcc611aa4e765db1dcda79a2d3a4fbd85.jpg
1509,0,268856728112,23655007,超超超123,6,保密,好,2025-07-15 14:11:06,0,0,,浙江,是,http://i1.hdslb.com/bfs/face/d0d010a6b5d0bed04049b10d52da4412e4e55b73.jpg
1510,0,268849520224,415288506,哪吒的藕塘,6,女,我还记得那一年中国男篮差一点就进四强了，我一个人在家看电视，最后十几秒被西班牙还是葡萄牙扳平比分，气得我跳老高，进入加时赛体力拼不过对方,2025-07-15 13:06:01,0,2,没有谁是谁的救世主,四川,是,https://i0.hdslb.com/bfs/face/9f4fdf7a5a9e5539dc539b27d075ff206a0db949.jpg
1511,0,268847260912,424314538,popcornben,5,保密,张娜拉真的好美啊,2025-07-15 12:47:07,0,1,under the mistletoe,四川,否,https://i1.hdslb.com/bfs/face/e6dac6bf230127095a21d90eff292c206aa443ab.jpg
1512,0,267643189041,312285977,康康GameMan,5,保密,25年再回来看，依旧很感动，祝愿祖国繁荣昌盛！,2025-07-15 06:08:17,0,3,喜欢玩游戏，尤其是发现好游戏的激动与快乐！！希望大家也喜欢！！,山东,是,https://i2.hdslb.com/bfs/face/c624fc4a578eac0b03d31e8b1e9a228f4644817d.jpg
1513,0,268763407968,327255992,Remiss布鲁布,6,保密,17年了前来考古,2025-07-15 00:44:58,0,1,大风吹着谁～谁就倒霉～,河北,是,https://i2.hdslb.com/bfs/face/7265bde00ef93cb083ccab4b311f634b9966bade.jpg
1514,0,268753792816,10943816,爱是不可得,5,保密,刀郎和那英同唱一首歌,2025-07-14 23:06:12,0,3,百合虽然好，可惜生不了,北京,否,https://i2.hdslb.com/bfs/face/19473a84903bf6bd8a716bfba6245951f621163b.jpg
1515,0,268746209696,310123948,OopsOwo,6,女,小县城到首都的距离是十八年,2025-07-14 19:12:26,0,1,我是小竹，平时喜欢发点动态，同好贴贴大欢迎～！o(^▽^)o,北京,是,https://i1.hdslb.com/bfs/face/3080ccc7c8a4a9094234d1da363a24cc9e924b81.jpg
1516,0,267614764513,96453294,狄湫Q,6,保密,打卡2025,2025-07-14 17:58:42,0,0,,河北,否,https://i0.hdslb.com/bfs/face/61a89bf001eb9843fbd6a47fb9e319c0dd936031.jpg
1517,0,268741187728,10216545,Mr-风灵,6,男,08年，年初春运特大暴雪导致外省朋友归家难，就连能上天下地的摩托车大军也不得不暂停归家的脚步，短暂地停留在风雪中等待。年中汶川大地震直接把国人的心震到稀碎，哭着跑着去帮忙，那日在国旗下，烈日当头，汗水泪水交织在一起不知所措，对同胞的缅怀，和怀疑自己是否会因为这个灾难而看不到生活的美好。紧接着下来的北京奥运会开幕，家里刚好从放射型天线转为“锅盖版”天线，那是我第一次见到电视上能播如此多的节目，隔两三个台就会看到奥运会直播，也算间接看完了整个奥运，国家队第一次以金牌总数荣登榜首，而另一个记忆深刻的就是“药人”菲利普斯穿鲨鱼皮连砍游泳8枚金牌。看完后，就升学了，一切那么的平静，仿佛这些事从未发生过一样，我依旧背着“表达了作者的思乡之情”，但这年的每一件大事却深刻在心里，成为我人生中的一部分。,2025-07-14 17:14:34,0,8,,广东,否,https://i0.hdslb.com/bfs/face/dd82084f94d83b698425cb4af55912586387fd53.jpg
1518,0,267541604641,208771664,Richard-XTZ,5,保密,群英荟萃的年代,2025-07-14 05:05:42,0,2,"这个人帅死了,什么都没有写(´・_・｀)",天津,否,http://i2.hdslb.com/bfs/face/be9a957f1e87a132265aa1a79a7a8f76c0f4250d.jpg
1519,0,267505283585,8419475,An-tar-ktos,6,女,哭了,2025-07-13 18:25:14,0,0,,浙江,是,https://i2.hdslb.com/bfs/face/21c481e7f5a601a728d8088647032fb1e62c5631.jpg
1520,0,268628279552,3480406,haohuiyang,6,保密,那年我还是初中生,2025-07-13 17:25:35,0,0,从二次元毕业的医学狗一只。,山东,否,https://i1.hdslb.com/bfs/face/3f7b7d017c2f46b15deadd626745a0eb2b6ea71a.jpg
1521,0,267500987537,5216396,双皮奶只要皮,6,保密,华语乐坛死在了这一年之后,2025-07-13 17:01:28,0,3,,广东,是,https://i2.hdslb.com/bfs/face/4837f08a02f64e3df7fb820018f65437f2402f17.jpg
1522,0,268623743504,249643258,檐下雨鸢,6,男,十岁,2025-07-13 16:21:45,0,0,single,江苏,否,https://i1.hdslb.com/bfs/face/29ca03be9e2e391d7f4dae99006fce02db2f8522.jpg
1523,0,268606273424,87792213,闲的吃瓜者,5,保密,刚看了所谓的新版，赶紧回老版这洗洗耳、洗洗眼,2025-07-13 13:32:03,0,5,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1524,0,268533542848,2372116,Tacit_塔西特,5,男,这个世界不会再好了吗？,2025-07-13 01:27:20,3,4,这个人不懒，但依然没有留下签名,澳大利亚,是,http://i1.hdslb.com/bfs/face/faec20b8f69290ca9ffe7b6bb0bc8b5638ea2a25.jpg
1525,268533542848,267497083329,1867743674,我是不是蜜蜂,5,保密,庆幸我们呆在最好的地方吧…,2025-07-13 16:10:26,0,4,当简介凝视你的时候，你也在凝视简介,辽宁,否,https://i2.hdslb.com/bfs/face/273e5d97edb6ac016b5589718a84e61153feda4c.jpg
1526,268533542848,268627720256,37493327,南极洲快线,6,保密,至少在有限的生命里我们经历过……,2025-07-13 17:15:29,0,9,伫咧缤纷色彩的乐队 咱继续行,陕西,是,https://i2.hdslb.com/bfs/face/5ea515f88f42d828c566f0aefc904c624afa17d3.jpg
1527,268533542848,268738397024,67287735,乌瑟尔真爹,6,保密,见证过美好也算一种美好吧,2025-07-14 16:35:34,0,0,"Light from the darkness,And the darkness in the light",河南,是,https://i0.hdslb.com/bfs/face/4b0c50f104ef9e05dc1afcb1fc298f709a6ebed1.jpg
1528,0,267395747201,3546670392412580,湫丘贤,3,保密,08年，-4岁,2025-07-12 18:23:20,0,1,,湖南,否,https://i2.hdslb.com/bfs/face/7e72c58637ff26df68fb30939de078d2bbbfcdbe.jpg
1529,0,267388653889,357072381,sowecool,6,保密,此情可待成追忆，只是当时已惘然,2025-07-12 16:24:01,0,11,,河北,否,https://i0.hdslb.com/bfs/face/29a1c7eded8388c58fcdcdf0953b4447e023779e.jpg
1530,0,268509083776,174815445,IucyFeR,5,保密,@猛地掏出一甩棍6 @荷兰大帝国,2025-07-12 15:57:22,0,0,,北京,是,http://i0.hdslb.com/bfs/face/936b0d2a3178e4826f94bb1fea831c5069c805e0.jpg
1531,0,268501122448,86890624,URNOTHOMEBOY,6,女,我最喜欢的年份就是2008[委屈],2025-07-12 14:37:53,0,2,,河北,否,https://i1.hdslb.com/bfs/face/eb9d7199c3f0c1ea17e7ea2ed60554cce14b7761.jpg
1532,0,267366792945,3537104380365490,碎云蓝水,4,保密,好奇有没有人第一次听,2025-07-12 12:47:12,1,1,,四川,否,https://i1.hdslb.com/bfs/face/a14cc7e9f5bcd020fae95eaccb9547b1ac92b3ee.jpg
1533,267366792945,268502961728,3494360209426935,Sussie__,5,女,我也想知道,2025-07-12 14:54:39,0,0,,江苏,否,https://i0.hdslb.com/bfs/face/b022e799f6b1a8a946c6374d8eafe762081a336c.jpg
1534,0,267358840049,517649376,隔点,5,保密,我大抵是病了🥲🥲🥲😭😭😭😭😭😭😭😭😭,2025-07-12 11:30:06,0,2,我看你把急字直接纹你脑门上得了吧,安徽,否,https://i0.hdslb.com/bfs/face/938f062428471bc6c20f3269afb2101c9fc2396a.jpg
1535,0,267354847041,435491255,看到请叫我去看书嘿,6,女,真没想到有刘畊宏,2025-07-12 10:53:16,0,1,瘦瘦瘦！,广东,是,https://i2.hdslb.com/bfs/face/dd1a6581314b0fb1d59f4820b4a00de99874ab2c.jpg
1536,0,268471646096,94022726,一只邦邦,6,男,那时候就是鱼龙混掺杂了，不让老胡唱让那些个b超女张嘴,2025-07-12 10:05:04,0,0,我是你爸爸！,北京,是,https://i2.hdslb.com/bfs/face/5ea5af7bc4f9054921a48b81f3c4d5eb5dfac3a7.jpg
1537,0,268470367136,485286803,一直大道至简,5,保密,看看有多少人要打码，作者都是“佚名”了[吃瓜],2025-07-12 09:52:57,0,7,,北京,是,https://i2.hdslb.com/bfs/face/d59d2bd009948bac4bef8b70ecb2981ab960a140.jpg
1538,0,268467015712,15823505,secc0,6,保密,恍惚隔世,2025-07-12 09:20:09,0,2,,浙江,否,https://i2.hdslb.com/bfs/face/6fb05f895d854e68419d45eef2c2e272b04ad25f.jpg
1539,0,267332909345,3546924957305189,账号已注销,0,保密,08年，已经快20年前了嘛。。。。,2025-07-12 06:58:23,0,2,,安徽,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1540,0,267284192641,507975090,笨笨DE狗,5,保密,08年，我大二，但是总感觉就在昨天,2025-07-11 17:20:01,0,1,,广东,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
1541,0,267277499009,17154969,安贞张小狗,5,男,间奏好感动,2025-07-11 15:50:36,0,1,全网同名，B站不想更新了……,北京,是,https://i0.hdslb.com/bfs/face/6fd3a39d7a4eb9c788549e57ab207a4cbbeab112.jpg
1542,0,268391570496,299533725,Yiaay9,6,男,@liyuuov0 @qwq1141046 @鳞郁_,2025-07-11 14:54:00,1,0,ⓘ该账号封禁中,山东,否,https://i0.hdslb.com/bfs/face/0dfbeac9219614fbc18ce754477979ed514ba50b.jpg
1543,268391570496,268406205408,1399775948,liyuuov0,5,保密,听哭了 唉,2025-07-11 18:00:29,0,0,,河北,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1544,0,267243942833,89043254,听雪楼主Ciro,5,保密,林夕说这是这首歌是他的污点和耻辱来着？我真的没话说，人果然是会变得,2025-07-11 10:30:07,1,1,,江苏,是,https://i2.hdslb.com/bfs/face/95583fbcc1584154c7945e870aa65e43df1fc289.jpg
1545,267243942833,267402329873,478121591,烧仁玉米酥饼饼,6,保密,他当时说这句话的时候 不是说因为他是港du份子吗？ 所以到底是啥？,2025-07-12 22:55:41,0,0,已经暂时停播啦，对不住各位。有什么需要可以加我 yumi9519 还是会帮助大家的。,广西,是,https://i2.hdslb.com/bfs/face/c59976bb8e420fee73612c2c336a579000f094d3.jpg
1546,0,267176166049,439105867,可能是为了学习,6,保密,听完感觉对世界都充满希望了，太有力量了！,2025-07-10 17:56:32,0,5,你走也是诗，躺也成文，怎有烟火浊了身。我糟糠也食，五谷也认，跳一场花旦笑捧。,河南,否,https://i1.hdslb.com/bfs/face/6c7032e2dd7f06150729e849f5f3bbed0a8f86a5.jpg
1547,0,268276718112,2119177442,Mintylune,5,女,我的童年😭,2025-07-10 14:33:16,0,0,*⋆ᴊʜʜᴊ⁺⋆゜,山东,否,https://i2.hdslb.com/bfs/face/002d8cf1835bdf37474671c0704f29f506a1afa2.jpg
1548,0,268198231680,355775026,宵宫_nana7mi,6,男,经济上行的小曲,2025-07-10 01:34:04,0,30,,北京,是,https://i1.hdslb.com/bfs/face/1fae088cbf8d7ed0ade2a614c428a0adb0e6e741.jpg
1549,0,268191404480,671088634,正经的KOP,5,男,小时候的事了,2025-07-09 23:51:39,0,0,悟已往之不谏，知来者之可追,安徽,是,https://i1.hdslb.com/bfs/face/d1be31d5a30dd9dbd29de596ad0525cba311329a.jpg
1550,0,267063929761,84502079,悲歌子ひかこ,6,保密,第一首为了学着唱抄下全部歌词的歌，那时候还在小学,2025-07-09 16:47:05,0,3,术术人です,江西,否,https://i2.hdslb.com/bfs/face/6cb64d512d7be312d218862655f2cb4f25bb556c.jpg
1551,0,268088875648,80815332,樓上和樓下有一腿,5,保密,2025 7 9 不信还有人,2025-07-09 02:05:40,6,10,,广东,否,https://i0.hdslb.com/bfs/face/bacb548760fca7edb6bd05e5f93df986e369b161.jpg
1552,268088875648,267012180529,168158459,盐焗鱼子酱,6,保密,有的兄弟有的,2025-07-09 08:10:16,0,1,这个人很勤奋，所以什么也没留下,安徽,否,https://i2.hdslb.com/bfs/face/582cd4d68655939047353eb817b0f985a7b23fc7.jpg
1553,268088875648,267030133697,152134053,只尽笑不爆米,6,保密,有的，兄弟有的,2025-07-09 11:04:15,0,0,不能说话，那就拉黑，拉黑有上限，那就换平台,重庆,否,https://i0.hdslb.com/bfs/face/ef30604e52b0dd0b5b858ead4d4081b3a5c707db.jpg
1554,268088875648,267031997809,18308288,xxccbbnn345,6,男,有的,2025-07-09 11:21:14,0,0,,广东,是,https://i2.hdslb.com/bfs/face/d3612876093cfdb107b58aef830bd83f1d8bc53f.jpg
1555,268088875648,267058114225,3546846423157260,iamfries,4,女,时间过得太快唉,2025-07-09 15:36:05,0,0,,江苏,否,https://i0.hdslb.com/bfs/face/ae2b0b2981b0e452febc95ebf2c1cc094e1ce276.jpg
1556,268088875648,267072064753,1222897854,单身狗老爱听情锅,5,男,有的[脱单doge],2025-07-09 20:23:03,0,0,没个性，但很突出,广东,是,https://i0.hdslb.com/bfs/face/911ca4abb1a0723a84b9c364bd26c3ed2eb2ed9f.jpg
1557,268088875648,268698937104,611995504,北极traveler,5,男,有的兄弟有的[doge],2025-07-14 10:20:24,0,0,"不要点详情







































你干嘛~哎哟",湖南,否,https://i1.hdslb.com/bfs/face/2f22385dbf20e32897442d9ef37b8d82c8738304.jpg
1558,0,266962890209,502856073,火雞面重度依賴_,5,保密,家里刚买电脑的时候最喜欢看北京欢迎你的mv了，这个视频里都是我对城市以及未来的向往。年少不知愁，爸妈也还没离婚……,2025-07-08 19:42:32,2,8,以此虚妄之事赌誓，可见不是真心的了。,江西,否,https://i0.hdslb.com/bfs/face/ea3466e5d1ab48718ad7a9a156f42e1582d8f98c.jpg
1559,266962890209,268258525600,519417811,属莫,5,保密,世事难料事事休[拥抱],2025-07-10 11:39:45,0,1,吾虽浪迹天涯，却未迷失本心。,安徽,否,https://i1.hdslb.com/bfs/face/d410ccf123aa618f17885866f60ddd7a3c4464da.jpg
1560,268258525600,267594329713,502856073,火雞面重度依賴_,5,保密,回复 @属莫 :[委屈]只能往前看了,2025-07-14 13:55:01,0,0,以此虚妄之事赌誓，可见不是真心的了。,江西,否,https://i0.hdslb.com/bfs/face/ea3466e5d1ab48718ad7a9a156f42e1582d8f98c.jpg
1561,0,266928326657,335349987,seven很多7,5,保密,梁伟文的词还是很牛逼啊！[笑哭],2025-07-08 12:05:57,1,7,,四川,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
1562,266928326657,267183492897,242234257,宴宁ccccccc,6,保密,这首没有用全力，时间不够。,2025-07-10 23:04:40,0,0,长包包,陕西,否,https://i1.hdslb.com/bfs/face/bd17157cd9b5fb8d25db3ae1e92261aa59fa71d7.jpg
1563,0,266841853825,14167689,爱莉杏菜的美黑液,6,女,小时候天天听感觉未来很美好,2025-07-07 15:23:53,0,2,,内蒙古,否,https://i0.hdslb.com/bfs/face/65244bd8caad1c855e6e614e12f44d1fe3c6bb97.jpg
1564,0,267936228224,130068202,迷人的磊磊,5,男,经济复苏的美,2025-07-07 13:13:39,0,9,,湖北,否,https://i1.hdslb.com/bfs/face/0e545c0e0e8ee7d79b08e3d7d29bb1d8ecf71a48.jpg
1565,0,267931938464,478262107,沉舟側畔Zz,6,保密,发展中！,2025-07-07 12:32:04,0,0,,山西,否,https://i1.hdslb.com/bfs/face/3accdc4c5128f6dde9eb682c26b00f9c3a8e2c23.jpg
1566,0,266811805153,1968858,绯雨九色,6,男,物是人已非，打卡2025,2025-07-07 10:27:55,0,2,奇怪的姿势又增加了,江苏,是,https://i0.hdslb.com/bfs/face/0710e62f86bf8707e31ef73b782a829b052741f0.jpg
1567,0,267875655936,702447716,暗地观察猫喝水的人,5,保密,这是经济发展最快时的歌曲。,2025-07-07 02:38:58,0,11,,法国,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
1568,0,267854425632,369079549,萌萌哒右酱,6,男,好听爱听,2025-07-06 17:38:44,0,0,,美国,否,https://i1.hdslb.com/bfs/face/64fba5e8969346599833e8512b2be33e646fa03f.jpg
1569,0,266738912833,270833250,落英缤纷林伟健,5,男,最该是北京本地的艺人没几个出来[笑哭]如蔡国庆黎明。,2025-07-06 15:26:28,1,4,和你一起谈天说地,浙江,是,https://i0.hdslb.com/bfs/face/6085ff1710a319d46d332dee7c6cf6172e8e452a.jpg
1570,266738912833,267171205729,340297085,山律,6,男,还有王菲,2025-07-10 16:28:55,0,0,,北京,是,https://i2.hdslb.com/bfs/face/afeb73bc84c676439cb8da902deea80e03195d6d.jpg
1571,0,267821423392,383322806,Win10Pro,5,男,所以故宫怎么预约到[笑哭],2025-07-06 11:50:32,0,1,Everything that kills me makes me feel alive!,北京,否,https://i2.hdslb.com/bfs/face/8cdbbad1aeade8c7c925d7f731181a129f67977a.jpg
1572,0,266695459041,576464193,centaur1000thr,5,男,有种人类大同全球化的美,2025-07-06 08:04:18,0,4,a visitor？ hm indeed,重庆,是,https://i0.hdslb.com/bfs/face/dcf7d4481ee522ddb4fe2ea56bd08cd83c6f85d3.jpg
1573,0,266673520433,598509289,同学扣1加学分,6,男,08年，我才四岁，按理说我不该对那年有着太过深刻的印象，但不知为何，我却似乎曾亲临那年，亲手触摸那年的伤痛，那年的感动，08年，一个奇迹般地年份，总感觉，好像还停留在那个时候，如此相近，如此触手可及,2025-07-06 04:03:21,0,6,莫得签名,河北,否,https://i1.hdslb.com/bfs/face/b10abf475c23dc8025815b1bdd394c9516cbe16c.jpg
1574,0,266657998657,1955195857,途篮DuLan,6,保密,"不知为什么再听这首歌感觉很感慨。
我觉得大概是因为这首歌代表了那几年我国蓬勃发展的势头。
那时候虽然经济文明建设依然不及现在，但申奥成功和奥运会的成功举办，让全国人民都相信美好的未来唾手可得，也都相信幸福的生活可以靠努力争取。",2025-07-06 01:02:50,3,17,"很喜欢不知哪听来的一句话：
人们总是过于高估未来两年若能达成的成就，又太过低估未来十年的成绩。
慢慢的进步吧，但别忘了即便再慢也不要停下脚步",四川,是,https://i1.hdslb.com/bfs/face/0a7139ab4d6b163c48fc5c519b72a1a159ea88d8.jpg
