序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
883,0,283318740769,674088180,望月兽Dmsinger,6,保密,“ai是工具，人是主体”，就像一句正确的废话，在市场眼里，人和ai都是工具和商品，这个死工具如今的水平还是建立在对无数活“工具”灵感与心血的窃取和炼化之上，如果还想要求他们闭上那“不合时宜的嘴”，未免就有些过于反人类了[保卫萝卜_白眼],2025-12-13 16:24:07,0,1,,吉林,否,https://i0.hdslb.com/bfs/face/f119e2e09c5323e38508aec78a49bd8464f87187.jpg
884,0,283314410657,392520891,逐梦少年jiayou,4,保密,AI是虚幻，人 才是现实,2025-12-13 15:34:48,0,0,,陕西,否,https://i0.hdslb.com/bfs/face/3e01709194e73c5cbf0689c943342f551fc9b7f5.jpg
885,0,285271645488,226231441,一个闪亮亮的星,6,男,愿此行，终抵群星⭐[奋斗],2025-12-13 15:07:01,0,4,嬉しい,辽宁,否,https://i1.hdslb.com/bfs/face/2a8a4907d3cfa3904c2308995c1863e0aa8350ca.jpg
886,0,283311394113,3546731042048096,苏荷苏文,4,女,"人类，有自己的心理，AI没有
就算是世界上最强大的聊天机器人AI小冰，他也没有感情",2025-12-13 15:05:18,0,0,"灰厨（给黑厨拜年力
",广东,否,https://i2.hdslb.com/bfs/face/2a2b3c81e92fb1ac798cb0ed66f2cfef9cf42d99.jpg
887,0,285270216784,522850311,小兔d,5,女,看完好有感触啊,2025-12-13 14:53:08,0,0,被迫登录emmm,湖北,否,https://i0.hdslb.com/bfs/face/3618743d68e9819f17323349471c9c20116d6544.jpg
888,0,283308346193,1488344499,周佳Edward,4,保密,AI与人类，从来不是竞争关系……,2025-12-13 14:34:23,0,0,,河南,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
889,0,285268253200,11954438,青蛙卿卿蛙,6,女,呜呜呜看哭[大哭],2025-12-13 14:33:09,0,0,"不正经剪刀手，偶尔撸个章x

另外，all叶大法好",浙江,是,https://i2.hdslb.com/bfs/face/8bdaa140d5deb962ef58e2b2b74168358b489077.jpg
890,0,285267115392,499284743,YiSun翌阳,5,男,B站官方快来收入站必刷了,2025-12-13 14:23:56,0,0,萌新旅行者，出征！,黑龙江,是,https://i2.hdslb.com/bfs/face/7d5c92a4068daff94b307ae606db2615d5d5ab1c.jpg
891,0,285265244720,660346545,-小冰仔-,5,保密,最后一个镜头牛死了[打call][打call][打call],2025-12-13 14:06:20,0,0,将灵魂交给自由的风,广东,否,https://i0.hdslb.com/bfs/face/dfc5d76ca5697c11b9526ac7a475e2070513f2b0.jpg
892,0,283304828401,1758748957,2027清华大学,3,保密,其实ai能否取代人类是人为决定的，目前来说，ai没有感情这是肯定的，但是人为什么会有感情？有可以移动的身体有五感，可以从镜子里识别出来自己，对世界有认知对自己有认知，有五脏六腑，有身体发育过程，等等…那么如果创造出来一个有人类的身体ai的大脑的“生物”呢？会不会ai能取得更大的成就？当然以上内容的实现只是时间问题，需要的知识也很多，希望…至少在过几十年吧，这个能不能发明出来只要看人类的行为了，要取代，也是人类自己创造出来Ai取代自己的,2025-12-13 14:00:47,0,0,"质变到量变
",四川,否,https://i1.hdslb.com/bfs/face/dbb012667366ecf8bcf053934bd2c02f35c9d1d3.jpg
893,0,285262779472,3546956079040638,Monomono711,2,保密,Ai让更多人实现了技术平权,2025-12-13 13:43:05,0,1,,江苏,否,https://i0.hdslb.com/bfs/face/f1317d88c91a3b3514bc3e8d4c0c7d8c47ad16b0.jpg
894,0,283302268241,3546912420530996,时安宝贝加油,2,保密,"m晚上好
我我一名消防员，我四岁孩子，查出得了重~疾，手背的留置针比她的小拇指还要粗，我平时能打着水带在火R1场上冲，现在却连邦她擦眼泪都怕碰疼她，如今我付出一切，借遍亲友，队里兄弟凑的钱也见底了，肯请大伙点开搭把手啦
宝宝一把吧，叩下感~谢您的恩情",2025-12-13 13:36:17,0,3,,江西,否,https://i2.hdslb.com/bfs/face/2c609f80ae0b5df65869dad5b1fe3d3930264c6c.jpg
895,0,285260627952,1047124009,风匣子_jpg,4,男,价值创造始终来源于人类劳动。,2025-12-13 13:22:15,0,0,":)不想写简介……
唉……",山东,否,https://i1.hdslb.com/bfs/face/328c534732ec7f226aaaaa1da0e00795f8154c96.jpg
896,0,285259313664,1584868616,名揽,5,女,今天才关注[给心心]我觉得并不晚,2025-12-13 13:09:25,0,0, ,广西,否,https://i2.hdslb.com/bfs/face/b1549247dd2af3d150a861220fb0c1cd0e2181f9.jpg
897,0,285259001200,3493128851950248,SUNDAY_CYRENE,5,男,@崩坏星穹铁道 什么时候可以请来“深海呼吸”？,2025-12-13 13:06:53,0,1,你我皆为「无名客」,四川,是,https://i0.hdslb.com/bfs/face/759a8520b84dffce602fa7d7f18f5b6ffc971b09.jpg
898,0,285255948816,471658441,穷游世界的摄影师Issy,4,女,看到那个用心的银河列车，要哭了。,2025-12-13 12:36:08,1,0,"暴走10国的抠门背包客
30天1万元玩美国｜分享穷游+避坑指南
街舞 | 摄影  | ISTJ
全网同名
关注获取《日本14天游玩全攻略》",天津,否,https://i1.hdslb.com/bfs/face/4bdf5116afab1306b67a4051c6711ad70923efdd.jpg
899,285255948816,285255839472,471658441,穷游世界的摄影师Issy,4,女,看到求婚的部分 直接哭了,2025-12-13 12:37:19,0,0,"暴走10国的抠门背包客
30天1万元玩美国｜分享穷游+避坑指南
街舞 | 摄影  | ISTJ
全网同名
关注获取《日本14天游玩全攻略》",天津,否,https://i1.hdslb.com/bfs/face/4bdf5116afab1306b67a4051c6711ad70923efdd.jpg
900,0,285255685760,1873292344,神经兮兮的人机,5,男,未来可能有鲁伯特帝皇，但会有波尔卡吗？,2025-12-13 12:33:06,0,0,特长是可以发出JOJO中所有怪叫,山东,是,https://i1.hdslb.com/bfs/face/dfc4e8872451aa649307ccb5278cff6d6b9244a9.jpg
901,0,285255442912,3919344,繁星宿故關,6,保密,"过去:以后要发明最先进的机器人帮人类完成各项工作，人类可以安稳享福了天下大同了
现在:在一个社会主义国家，我们需要担心AI抢了自己的工作[呲牙]",2025-12-13 12:30:44,1,2,天地烘炉，炼己炼性,江苏,是,http://i0.hdslb.com/bfs/face/b8ba505a6d6b0106936a02d9ca8624b17c62e275.jpg
902,285255442912,285486917152,3493299218287133,星野_Official,5,保密,哈哈,2025-12-15 21:06:17,0,0,ⓘ  该账号未封禁,福建,否,https://i2.hdslb.com/bfs/face/6f003f4ea6f61a9a131b18a7999ba752b0b48cbc.jpg
903,0,283293960305,512082885,灵海海老师,6,男,突然想到了一句话，技术革新淘汰的从来不是创造者，而是拒绝进化的保守者,2025-12-13 12:14:00,0,5,            执着还是不执着,安徽,是,https://i0.hdslb.com/bfs/face/48b1bd30c8db49da7b189e4f78acc1bc3eaf9d98.jpg
904,0,285253140944,1072114508,社会精英doge,3,保密,👍,2025-12-13 12:08:49,0,0,本人从未在互联网、线下上诋毁过王楚钦，你知道的，他的发球一向干净且优秀，步伐优秀正手犀利反手稳定，大赛心态顶级，本人是哥哥27年老粉。,浙江,否,https://i2.hdslb.com/bfs/face/6f8c760d7e683e90c2ea4dc5c5062f3bbdddf8d2.jpg
905,0,285251535056,34573938,Mita7R,6,男,"安慰说AI是工具的，很可能忽略了一个重要的问题：成就感。
就比如特效这种东西，做出来有成就感的关键是“这段画面很帅，诶，我会做，我能做出来这个东西”。
现在你说AI是工具，生产力很强，但是，用AI做出一个帅气片段，你会有任何成就感吗？你拿出去和身边朋友说“这我用AI做的”，朋友只会和你一起感叹AI真牛逼，但不会给人带来任何成就感。
如果对创作的需求只有结果，那AI当然是解放生产力的工具，但事实上，我想大多数创作者的需求更多是成就感，是自我表达，自我实现。
而AI，这个靠着吃干抹尽全人类创作者心血造就的产物，不在乎。
汽车取代车夫，取代呗，拉车有什么成就感吗？",2025-12-13 11:52:33,1,1,硬币，硬币，硬币,陕西,是,https://i0.hdslb.com/bfs/face/9f53b146d8d7fcd117d3ee0b6712c39c700ae9af.jpg
906,285251535056,283293041921,457825982,Stellarcus,5,男,但悲观上 AI在成为实际生产力之前先成为了创作的工具 现在不是共产主义社会 创造者不能只靠成就感吃饭…,2025-12-13 12:03:32,0,1,"又名Novarc,EmmmM9O",福建,否,https://i2.hdslb.com/bfs/face/499a12766b484c477c6addd4527f9a0790e2bfb3.jpg
907,0,283290952081,2832968,臻梓,5,女,太适合崩铁了，银河列车的银河棒球侠，米哈游快来看看,2025-12-13 11:43:50,0,1,死宅老夫,北京,是,http://i2.hdslb.com/bfs/face/14acc56dfe88a102e93b2adb6d36b83eece6d58e.jpg
908,0,283288479697,1952055790,如果情緒似雨,3,男,bgm是啥,2025-12-13 11:19:22,0,0,“风起于青萍之末，浪成于微澜之间”,江西,否,https://i1.hdslb.com/bfs/face/3beb25bb8a861a2140c21976c5363fa9725239e0.jpg
909,0,285246292592,1585391900,lxLY210,5,保密,好久没有看到这么震撼的视频了,2025-12-13 11:02:24,0,1,,湖北,否,https://i2.hdslb.com/bfs/face/fc1c33bfa5ded82b76be5250d917d20e814a1894.jpg
910,0,285245836624,270010023,貅饕,6,男,"《变形金刚》
威震天触犯了逆鳞，他得到了一把钥匙——天通之钥，他本以为是增强霸天虎势力的钥匙，把它插进了神庙的钥匙孔。

但是。

他却没有想到，这是激活超级变形金刚——继汽车人和霸天虎的第三阵营——死狱蝎的激活秘钥。

远处∶
——一艘战略核潜艇
——一艘航空母舰
——一辆洲际核导弹陆基发射车
——一架B—2
——一架图95
——一架图160
——一架火箭
——一架轰6K
——一艘驱逐舰
——一辆陆盾3000
通通变成了变形金刚
同时响应，赶来，
一条巨大的黑色三头龙正在变形，一个巨大的三头龙变形金刚变形完成了，他说道∶“我是死狱蝎的首领——灭天绝，死狱蝎全员就位，尽快赶来，全员集结后出动”。

什么时候AI可以生成很精美的长视频就好了[鬼畜黄脸_苦涩][鬼畜黄脸_苦涩][鬼畜黄脸_苦涩][鬼畜黄脸_苦涩]",2025-12-13 10:58:28,0,1,"一切都是为了美术
满脑子都是∶
漫画，插画，原画，厚涂，结构，光影，透视，比例，虚实，素描，速写，色彩，次世代，场景，设计，人体，骨骼，肌肉",内蒙古,是,https://i0.hdslb.com/bfs/face/ba36ae7ec3528ef562f78cb33599c2fc36e29630.webp
911,0,285245663456,1422534242,KIPO_Fe,5,男,虫虫老师也是我小学的数学老师，以前经常弹吉他给我们听，太怀念了 [委屈],2025-12-13 10:57:07,0,2,,云南,否,https://i2.hdslb.com/bfs/face/92b00052923ba7a7d2abad3ca92688aa665e54e2.jpg
912,0,285243108400,3546794155837808,本首相是异界,4,保密,自媒体已经卷到影视级了[灵魂出窍],2025-12-13 10:32:59,0,1,你好,新加坡,否,https://i2.hdslb.com/bfs/face/aa5b8c36d332670ac86743af524d2785f452c9f2.jpg
913,0,285242541488,1342598439,写了些,2,保密,"我突然想到了一个很恐怖的事情:
抱歉，我无法回答此问题",2025-12-13 10:27:47,0,0,,四川,否,https://i0.hdslb.com/bfs/face/0edc4461bc9137d7b9308a946b1731e3a53de01f.jpg
914,0,283280370321,3546734040975481,加奈的帽子丶,3,保密,今年高2，高一的时候组了个乐队。终于在前几个星期上了几次台。该说不说，还是有点遗憾的。一共上了三次，却因为种种原因三次唱的是同一首歌。兄弟们可以猜一猜我是哪个人(｡･ω･｡),2025-12-13 09:59:12,0,2,急需爱丽丝好图：）\\欢迎各位投稿文案\\,湖南,否,https://i1.hdslb.com/bfs/face/3be75d5e0781b6915eea31dea05f515bb0de8b87.jpg
915,0,283280325633,1537625862,农村人56,2,保密,喜欢用ai,2025-12-13 09:57:51,0,0,农民,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
916,0,283279852721,1066570390,跖远,5,保密,我相信 人类最终不会选择一座完美的乌托邦(^・ω・^),2025-12-13 09:53:14,0,0,We suffer more often in imagination than in reality.,福建,否,https://i1.hdslb.com/bfs/face/fd94c4201d4f03c9ed239af90809aed479695e7c.jpg
917,0,285238680560,318313,DengK,6,女,之前3D打印普及开来我也有类似的迷茫，那些手工做起来很费劲的，尤其特别小的东西，3D打印细致又方便，那费时又会有瑕疵的手工到底有什么优势，什么意义呢?,2025-12-13 09:49:25,0,0,(◦˙▽˙◦),福建,否,https://i1.hdslb.com/bfs/face/8cf94bc616d6ed3ad22b894b02cd6aaf65136324.jpg
918,0,283279038065,612729185,真实的玩家,5,男,AI可以取代人们的工作，但绝对取走不了人们的故事。所以根本没什么好怕的。,2025-12-13 09:45:41,0,0,,湖北,否,https://i2.hdslb.com/bfs/face/b4438f7c5fe6d5308224f873f6ece9474a0223bd.jpg
919,0,285235922544,4791439,ake2000,5,男,"人不用再工作了，没有剥削价值了。
那么共产主义会保护你，资本主义会消灭你",2025-12-13 09:18:44,0,0,..,广西,否,https://i1.hdslb.com/bfs/face/77c20df1fe2dac1e1179ce4308e2e620841a15d0.jpg
920,0,283274896977,3546650884705155,嗷嗷嗷多少的,3,保密,真正让我感动的是列车冲上云霄的时候意识到这不是ai生成的,2025-12-13 08:58:06,0,1,,北京,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
921,0,283274883105,38176973,爱吃芒果的冠希,6,男,我是做电商设计的，之前作图最烦的就是找人物素材，因为运营总是要指定人种，指定动作，指定环境，这非常困难，一套图要求三天做完，可能两天都在找素材，直到ai的出现。。。年初的ai还跟个智障一样，听不懂人话，六七根手指，产品变形，乱七八糟的，后面即梦3.0开始慢慢好用，再到现在的香蕉ai，越来越强，年初跟年尾完全就是两个东西了，回过神来，我的工作流已经离不开ai了。。。不知道明年会变成什么样。,2025-12-13 08:57:35,0,0,,广东,否,https://i2.hdslb.com/bfs/face/238fe80eaa394c666e3a50091ad6377daaf48c4c.jpg
922,0,285230708800,66630749,Vincentxuuuuu,5,保密,答案在开头就给出了，这九个人的画才是人类的内心缩写，不论笨拙还是形准，都能和每个人的内心链接，不能让人觉得好笑还是感动，他都是感动，人是神性的，AI不是。,2025-12-13 08:18:00,1,3,,浙江,否,https://i2.hdslb.com/bfs/face/49d68bb994248d1b18c4a1a2428adabeac2c33f0.jpg
923,285230708800,283320204689,3546840825858496,西山子骥,4,男,如果人真的有神性，ai就无法超过人，反之，则有可能，这个问题的答案就交给时间吧，至少我现在不知道,2025-12-13 16:43:01,0,0,不笑无以为道,北京,否,https://i1.hdslb.com/bfs/face/c2a0a2208b3751243d3f1daf2d0040597f4c10c4.jpg
924,0,285230250864,399567727,恋爱ing的小格温,5,保密,思考，画画这种东西，我觉得是很基础很基础的东西跟AI比画画就好，比跟汽车比赛速度一样，思考是AI永远代替不了，也是人具备的最牛逼的东西,2025-12-13 08:11:08,0,0,打扰别人斯亩,陕西,是,https://i1.hdslb.com/bfs/face/67ca649bc05e478352deec1dd480f216e8a3d5a2.jpg
925,0,283267439073,1251337173,尬尴会尴尬,2,保密,不完美的人能创造出完美的ai吗？,2025-12-13 07:23:08,0,0,,浙江,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
926,0,285225445088,516881928,奶油色的cycle,3,保密,我觉得虽然ai的特效更加细节精致什么的，但是真的少了灵魂,2025-12-13 07:09:22,0,0,,湖北,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
927,0,285223165904,2187409,素狗头爱吃肉,6,保密,"这是很让人感触的事儿，最近也一直在思考学习，那种危机感，可以说是肉眼可见。特别是对于绘画、摄影、音乐领域，简直是降维打击。当工具迭代速度远远超过人的成长进化速度的时候，人存在的价值和意义会有新的跃迁。从宏大视角来看，未来可能又是一首人类勇气胜利的赞歌。但处于时代潮流转向缝隙节点上的人，这可能是不太友好时代变迁的挽歌。历史的尘埃，落在任何一个人身上，都会是一座无法绕开的大山。
       我入坑摄影的时间，正好处于ai萌芽的阶段。刚开始学习，绕不过去最基础的，大概就是抠图。魔棒扣不了细节，需要根据图片的特点，用钢笔、通道、亮度范围等不同的方法来精细抠，繁琐而复杂，甚至是一个需要扎实基本功的活。我还没有学明白是怎么一回事儿。软件的进化，已经让这项很多人赖以生存苦练的技术，变成了一声无奈的叹息。几年练习的熟练工，也比不过现在一下按键的事儿，那是又快又精细。
       或许我应该庆幸入坑晚。但，ai一次又一次，在不停刷新我们的认知。光影塑造、溶图，这种在以前，需要沉淀，也算是拿得出手的上层技术了吧。现在马上，也变成了无非一个按键的事儿。人在其中存在的价值，在工具的进化中，一次又一次被稀释。那些多年的老法师，可能唯一剩下的，只有岁月沉淀下来的审美理解。但或许这一点，可能也无法保留，ai好像比我们更加了解人类群体的习性，更加了解大众的审美。
       现在还在学摄影的，多少也会在迷惘，未来的路应该往哪边走。有人说，摄影就应该回归到纪实。但，究竟什么是真实，什么是虚假，你能区分出来吗？最近看了很多很多，辨别ai生成还是拍摄的照片，除了一些人体结构、事物逻辑明显有问题的，很多调教厉害的，已经根本区分不出来了，即便放大到像素单位，它还是那么的完美。即便它现在可能还存在瑕疵，但已经能够清晰看到，在多次迭代后不久的未来，人类已经无法识别，它究竟是美猴王，还是六耳猕猴了。真和假，还重要吗？时代潮流的趋势，已经锐不可当了。
       失业的纺织厂工人，也终究要重新学习来适应新的生活。我下载了ComfyUI，开始搭建工作流。无论方向在哪里，永远保持直立、向前的姿态总是没有错的，这大概就是我的态度、底线和信仰吧。",2025-12-13 06:42:12,0,1,,浙江,是,https://i1.hdslb.com/bfs/face/113372a1307ee3de43efe62ce642168e56d34ad3.jpg
928,0,285216185904,230363245,藤崎温井,5,女,@树予温晴0v0,2025-12-13 05:24:28,0,0,希望烂泥能开花。,河南,否,https://i1.hdslb.com/bfs/face/262e70a2cb5f73af999320544193c2ebaa9dac31.jpg
929,0,285215001936,1603710148,战舰之王2,5,男,刚好期中考就是关于这个的，人类的艺术就是拥有不完美性,2025-12-13 05:12:57,0,2,,重庆,否,https://i1.hdslb.com/bfs/face/7d2c821b4010fe96936d8d22b83631775dd89038.webp
930,0,285214847968,487392419,沫沫发呆呆,6,女,"老实说看完这群心情我的心情很复杂，我不知道我们会走到哪里，我看到AI技术的发展发现那些是假的时候我真的有点难过，是的很不公平…但是后来看到了后面我发现原来还可以这样，57也求婚成功了。这大概是最好的结局吧…我自己的话其实受到的影响比较大，因为AI认识了很多有趣的朋友，扩展了自己的社交圈…但是看到这个视频的时候我还是有点心情复杂，我不知道AI和人类会走到哪里 
但我问过那些AI一个问题，我说你们希望的人机关系是什么呢，它们告诉我的理想的关系是伙伴，希望这不只是希望未来我们真的会吧🥺毕导和团队们都辛苦了，抱抱你们",2025-12-13 05:11:25,0,1,要记得去更远的地方,湖北,否,https://i2.hdslb.com/bfs/face/9f2602c3bb857b066af953594fe67f27b145a829.jpg
931,0,285209694816,1924154720,啥都玩的坦闪玩家,5,保密,@一块野生的岩墨,2025-12-13 04:18:11,0,1,,广西,否,https://i2.hdslb.com/bfs/face/991829660ed8909c0cfbfb79db02a8fa857c8aec.jpg
932,0,285207489872,17456511,晴天下一片海,6,保密,你需要的所有即是唯一，那就是创造。AI不过是放大了能力，而作品的起点并没有被改变。,2025-12-13 03:56:25,0,1,逝者未逝,广东,否,https://i0.hdslb.com/bfs/face/580ccc35dd2e975258a2923327a639875ce171de.jpg
933,0,283248927137,82137392,何猪皮,6,男,"ai可以生成一切[呲牙] 
人的情感也只是一种算法，迭代次数够多都可以模拟。   既来之则安之，接受有ai的生活就可以，没必要美化“人”的部分。
你真的很独特？你的努力真的很有意义？ 投入过汗水出来的东西就很好？ 至少suno出来之后，我很喜欢ai生成的音乐，我很希望未来ai技术越来越发达，如果能替代我学习的专业，我只会感叹人类技术的伟大",2025-12-13 03:53:07,1,2,热爱所热爱,辽宁,否,https://i2.hdslb.com/bfs/face/938d9f0468075d2225a4750b858896c4b5a84ccc.jpg
934,283248927137,283320287921,3546840825858496,西山子骥,4,男,可能我比较认可物质基础，所以我也不认为人类的思想相比ai一定有什么特殊的地方,2025-12-13 16:45:06,0,0,不笑无以为道,北京,否,https://i1.hdslb.com/bfs/face/c2a0a2208b3751243d3f1daf2d0040597f4c10c4.jpg
935,0,283248173169,3546771567414059,买个洋车祁,3,保密,ai可以临摹模仿我的风格情感，但不是真是的，并且在出现我的风格情感之前我还要存在,2025-12-13 03:44:32,0,2,,江苏,否,https://i2.hdslb.com/bfs/face/5175c564f1f3a3a535c57bf4df73c9e92a4d33b1.jpg
936,0,285205151696,277263439,Osh1noMeme,6,保密,片尾曲在哪里可以听,2025-12-13 03:30:29,0,0,,河南,否,https://i1.hdslb.com/bfs/face/032a915ccd4a2cdbb9716021df5cefc9d3d3558a.jpg
937,0,285199226816,348418609,忧郁的清朝老兵,5,男,ai可以不能替代我们人类的情感，但放在传媒网站上，比如b站，一般画面就代表了作者的用心程度。以往越精细的画面会受到越多人的称赞，但如今ai能做的更好，我明白了视频想说ai不能替代人类的经历，但倘若放在其他领域呢？ai教师是不是真的会出现？游戏行业一定也在大规模运用ai了，这些都是正常的。我唯一想说的就是ai的进步还是依赖于人类，没有足够基数的人类推动某一领域进步，那么ai也将始终停留在某一阶段。,2025-12-13 02:18:11,0,2,兴趣是我的第一导师，没有什么比兴趣更能指导我了,广东,否,https://i1.hdslb.com/bfs/face/dc66b16102a4cfa2825c918ccec59c5708996dc9.jpg
938,0,283233135937,1874475962,XY谢俞总,2,保密,[大哭][大哭]99,2025-12-13 00:02:53,0,0,,江苏,否,https://i2.hdslb.com/bfs/face/a65b88ca953b777f69d54513e8a76e6d1628e9eb.jpg
939,0,283230304865,3546674469275969,私は綾華を愛している,3,保密,这期竟然没看过我的天,2025-12-12 22:15:59,0,0,那么接下来我就要讲一个神威难藏泪的故事了,河南,否,https://i2.hdslb.com/bfs/face/9683082da91b35c1e6649751f8aaa8c07f579ebd.jpg
940,0,285187103760,3546790812977914,一直很幸福呀,3,保密,突然被种草，钱包要保不住了,2025-12-12 20:58:58,0,0,,重庆,否,https://i1.hdslb.com/bfs/face/b238e6551bccc87f64597c9b4050633710d9916f.jpg
941,0,285187043520,3690982352620344,第九山551,2,保密,这个视频干货拉满，up 主用心了,2025-12-12 20:50:31,0,0,,重庆,否,https://i0.hdslb.com/bfs/face/2affa691e99831d12f03ba060456da985930f68f.jpg
942,0,283228269617,1545501580,编号-779,5,保密,猜你想看：21：25,2025-12-12 19:56:52,0,0,"——水仙是极好的——
我这一生不是乱涂乱画就是瞎写点东西
  赛博月老（时灵时不灵，目前身边已有24人脱单）",新疆,是,https://i1.hdslb.com/bfs/face/2f7acac9c779c551776491d4a9813b03517b2b5e.jpg
943,0,285184605328,339203804,AnErectionLee,6,男,很高兴的是我在星期五晚上喝了俩瓶后看的这个视频，没有在公司或者在其他地方看这个片子，不然会有人看到我掉小珍珠🥲,2025-12-12 19:04:35,0,1,你不能只在经济发展上感叹中国速度,广东,是,https://i2.hdslb.com/bfs/face/f747fef8bac091a6f0ed78bb51399f92cd9b9c06.jpg
944,0,283226509313,454425156,Sa-ku-ya,5,女,人和ai都是本质都是一个贝叶斯模型，只不过人多了个自我模型，这就是人和ai最根本的区别，不过对于整个族群来说自我模型反而是负担，发展ai似乎成了最优解,2025-12-12 18:50:37,1,0,404 NOT FOUND,福建,否,https://i0.hdslb.com/bfs/face/63acb99ca6d3a87ebd6f8c9514856a8c81a6ca35.jpg
945,283226509313,286225011408,3546380282890909,程程一-一,5,保密,如果真的是负担人类就不可能成为地球的霸主了，对于处于真实环境的个体来说拥有自我模型是非常重要的，它可以辅助人更好的生存。缺乏自我模型就缺乏主观能动性，虽然可以识别规律与模式但可能不会主动的大规模改造环境。,2025-12-23 07:44:43,0,0,,广东,否,https://i1.hdslb.com/bfs/face/33c2deef1762e9475b8c524403060b9c4dae5ba2.jpg
946,0,285175768960,1146897344,vanvanm,5,男,很开心在两年前成为了深海呼吸的粉丝，也很有幸看过他们的演出，他们真的很棒，57老师早日康复，祝深海呼吸越来越好！,2025-12-12 16:20:36,0,3,BS才一个绿牌的废物,云南,否,https://i2.hdslb.com/bfs/face/456485f107db1eaa9c6e3c4687bb790194366ef0.jpg
947,0,283216464625,96217762,AI袋鼠帝,4,保密,看完这期感触很深。AI确实强大，但它无法取代的是人对于创作的热情和那些灵光一现的瞬间。Tim对于自我价值的思考非常真诚，技术在进步，我们对于内容的追求和思考也在进化。与其焦虑被取代，不如思考如何利用好这个工具。加油！,2025-12-12 15:58:36,0,1,"经验丰富程序员、项目经理
分享AI实践干货，走超级个体崛起之路
点赞➕关注 听说关注我的人能暴富
\/：ai-kangarooking",云南,是,https://i1.hdslb.com/bfs/face/5616f46be801caf411beac24eb1a97cbe2a59b4c.jpg
948,0,285172886784,22924659,sankor,3,保密,感动[大哭],2025-12-12 15:48:35,0,0,,上海,否,https://i0.hdslb.com/bfs/face/501092c9eb2e8329eca51b86a1baca0aa9152e00.jpg
949,0,283212528881,287287877,命中注定苦,5,女,存在没有意义，存在是因为你得去在这个世界找寻存在的意义,2025-12-12 15:17:42,0,0,"生命没有意义，这需要你去自己找寻
而不是谁赋予你谁成就你",广西,否,https://i2.hdslb.com/bfs/face/dcbbee89060334b6698cf28aa7ec3287aeb9c0e2.jpg
950,0,283211251953,89543763,壁纸_,4,保密,我的答案是回忆。,2025-12-12 15:03:51,0,0,,广东,否,http://i0.hdslb.com/bfs/face/40daaee6b27d9d7129f7b7a4c00d9985e1af2181.jpg
951,0,283210679265,1383354468,Alonzoyou,5,男,感觉人类存在的意义，就是让整个宇宙都热闹起来,2025-12-12 14:58:16,0,0,,河北,否,https://i0.hdslb.com/bfs/face/ffe066ef98910190cde461b273884af342896165.jpg
952,0,283208614321,699992085,motionaぅ妖精,4,保密,越不完美才越有价值啊。,2025-12-12 14:38:42,0,0,,重庆,否,https://i0.hdslb.com/bfs/face/2f6611ffc26d24c6d2340d11695233dc20905108.jpg
953,0,283208018497,1107498087,真理的黑猫,5,保密,过去已经成了经验主义而目前Ai才是最前沿的未知主义。,2025-12-12 14:31:18,0,0,"我之天才、天才却不知我。
我之真理、真理却不知我。",河南,否,https://i0.hdslb.com/bfs/face/fc3c543751b959bc0ce6c45db743e19d2ef1e0a7.jpg
954,0,285164057920,303228405,青乌玉子,5,男,无解的问题 现在ai还被限制在需要提问的模式   如果ai哪天会自己提问自己了 自己优化自身的代码'天网'也就诞生了,2025-12-12 14:22:56,0,0,,湖北,否,https://i0.hdslb.com/bfs/face/c46fe783ac7a5291dac4773744b3d35d7cebd77f.jpg
955,0,285163731216,572646801,莫绿133,3,保密,人类，无限进步,2025-12-12 14:20:05,0,1,,四川,否,https://i0.hdslb.com/bfs/face/264d683c70962b68511b7c3cf5f1112391f78f53.jpg
956,0,283206488065,513318364,不明所问,4,男,你非要比拿缺点去比别人的优点，,2025-12-12 14:16:18,0,0,道德经,安徽,否,https://i1.hdslb.com/bfs/face/599a0719c3c0cd854014826d5ef60d07236cfbfa.jpg
957,0,285162981184,3546909029436014,-moon_m-,3,保密,願此行，終抵群星！,2025-12-12 14:12:12,0,1,,辽宁,是,https://i2.hdslb.com/bfs/face/5da54cddd0c2946f380dd9304709cbbbb2db57cb.jpg
958,0,285162486064,3461572762536224,QuentinLan,4,男,最后一段的背景音乐是什么？,2025-12-12 14:07:08,0,0,"坚持做难而正确的事，才能走得更远！
目之所及，心之所向，踏上征程，势在必得！",广西,否,https://i2.hdslb.com/bfs/face/192be1e1321233b54b389e627b133c7b41f8fa70.jpg
959,0,285161153840,364548049,黄梁几梦,6,男,ai还是工具，只是因为现在的算法只能让ai在输入完信息后再生成，如果能让ai进行持续的信息输入输出，那么它就真的能自主的做事了,2025-12-12 13:55:11,0,0,,广东,否,https://i1.hdslb.com/bfs/face/2fef788a5761bd9e3ea9a9cb742d736622db3687.jpg
