序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1301,217540144928,237432006144,670435876,纯白的盐,5,男,复活的那个人是代码而已，这种ai复活归根到底还是给活人用的，慰籍活人而已，不存在真正的复活,2024-08-13 03:55:33,0,1,拒绝躺平，做平凡的斗士,河北,否,https://i1.hdslb.com/bfs/face/b64989fb8b59563a5258848e41f9b4e65fadb4cd.jpg
1302,0,217540252416,275963775,极夜_梦蝶,6,男,建议直接relic—守护你的灵魂,2024-04-19 04:07:38,0,1,爱的预告信，你收到了吗？,美国,是,https://i0.hdslb.com/bfs/face/83f24f5022a296343b4fc17a7d2d5f85f44212f5.jpg
1303,0,217540221488,1068283281,隠れ柱の少女です奈奈,6,女,老师好,2024-04-19 04:07:27,0,1,命里有时终须有，命里无时莫强求,浙江,是,https://i0.hdslb.com/bfs/face/f1a9ab58d0aad7d0fe071cdb6d2eb5a35a3cbd6d.jpg
1304,0,217540076320,16661753,ACHIHYU,6,男,由AI法庭审议[doge],2024-04-19 04:07:21,0,1,编辑个性签名,广东,是,https://i2.hdslb.com/bfs/face/60c0e3aeb44d0a734e9edb8a58dfdee2f80f3039.jpg
1305,0,217540212096,3494367505419027,泡沫小珍珠,3,保密,我丢，就几分钟而已就这么多人看,2024-04-19 04:07:15,0,1,,湖南,否,https://i0.hdslb.com/bfs/face/2d75da3db0e7e5ab848f44f78799b467246e836b.jpg
1306,0,217540115360,442612432,小木言雨,5,保密,不过梦幻泡影罢了，何必呢，逝去的人应该也不想这样一个虚拟玩意来代替自己吧[笑哭][笑哭][笑哭],2024-04-19 04:07:09,11,111,,宁夏,是,https://i1.hdslb.com/bfs/face/83511f1f8f32de4cfadbcb4647e321545d3a19de.webp
1307,217540115360,217542487520,391440956,也无风雨-也无晴,5,保密,这能叫替代？,2024-04-19 04:21:56,0,1,,河南,否,https://i2.hdslb.com/bfs/face/546064a0373d55c88c7deefec11191beebc239a8.jpg
1308,217540115360,217543466608,394707398,是辣个男人啊,6,保密,其实你想想就知道，这东西跟遗像遗物一样，都是留个念想，就好比有的人会反复听逝去的人的录音一样，你如果觉得这个没意义那你就是在否定遗像遗物的存在意义,2024-04-19 04:28:03,0,17,这个人很神秘，他啥也不想写,北京,是,https://i2.hdslb.com/bfs/face/4d45eb81004f49b09b347aea0ed95d52257852ae.jpg
1309,217542487520,217549218208,442612432,小木言雨,5,保密,回复 @六花ゎ :以你的形象资料，通过ai的语言逻辑来进行交流，这不就是另类的替代？😳,2024-04-19 05:05:36,0,4,,宁夏,是,https://i1.hdslb.com/bfs/face/83511f1f8f32de4cfadbcb4647e321545d3a19de.webp
1310,217543466608,217549681040,442612432,小木言雨,5,保密,回复 @是辣个男人啊 :[笑哭]我的意思不是说遗物没意义，我的意思是，ai属于另类的“有思想”的东西了，一个有“思想”的东西顶着你的脸来和你的亲人聊天，想想不是很过不去心中那道坎嘛，当然这是我的个人观点，一个东西有好有坏，我也没去否定啥[微笑],2024-04-19 05:08:50,0,12,,宁夏,是,https://i1.hdslb.com/bfs/face/83511f1f8f32de4cfadbcb4647e321545d3a19de.webp
1311,217540115360,217551230512,1544887852,账号已注销,0,保密,梦幻泡影，终有尽日（我是崩批，我自裁）,2024-04-19 05:20:48,0,0,,黑龙江,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1312,217540115360,217551310608,1544887852,账号已注销,0,保密,牢大表示我没意见,2024-04-19 05:21:11,0,1,,黑龙江,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1313,217551230512,217561473760,442612432,小木言雨,5,保密,回复 @鶏--------吧 :[笑哭][笑哭]牢羽兔啦,2024-04-19 06:54:35,0,0,,宁夏,是,https://i1.hdslb.com/bfs/face/83511f1f8f32de4cfadbcb4647e321545d3a19de.webp
1314,217543466608,217585343312,490404791,海之河蟹,6,男,回复 @是辣个男人啊 :以往的遗物，从物件到照片到视频，都是固定不变的。ai不同，ai能干生者没干过的事。,2024-04-19 10:15:31,0,9,因为想说的太多了，所以就少说一点,北京,是,https://i2.hdslb.com/bfs/face/1cb73b1eb8438d2b8ccd159b36a7201994785d84.jpg
1315,217540115360,217585550640,354314626,臭笔墨书香创草席瑰宝,6,保密,不只是已逝的人，在世的人也可以做个AI版，被各种有心之人利用，那社会得多乱。,2024-04-19 10:16:25,0,6,微生物,贵州,是,https://i1.hdslb.com/bfs/face/9c8771481223a66ca1ff58ad354c7d3bfce9c4d2.jpg
1316,217585343312,217618775376,356399347,卢娜_洛夫古德,6,保密,回复 @海之河蟹 :对对对，就是这个意思，这个才是重点,2024-04-19 13:55:13,0,1,"可以称呼为念念！ID只是一个小小的玩笑w当时手快抢下的。
玻璃心一枚，事实上可能品德并不高尚性格也不怎么样，也许有点小布尔乔亚?怕和人吵架。",江西,否,https://i1.hdslb.com/bfs/face/e10023b8356a0849d2e8e8690ec945a6e6494e44.jpg
1317,217585343312,217618875040,356399347,卢娜_洛夫古德,6,保密,回复 @海之河蟹 :你牢牢把握住了我一直想表达，但是说不出来的东西,2024-04-19 13:55:33,0,1,"可以称呼为念念！ID只是一个小小的玩笑w当时手快抢下的。
玻璃心一枚，事实上可能品德并不高尚性格也不怎么样，也许有点小布尔乔亚?怕和人吵架。",江西,否,https://i1.hdslb.com/bfs/face/e10023b8356a0849d2e8e8690ec945a6e6494e44.jpg
1318,0,217540166064,95782956,任识的陌生人,6,男,我也不想被当成电子宠物养[微笑],2024-04-19 04:06:21,47,2287,只是在互联网上有一句之缘的陌生人,河南,是,https://i0.hdslb.com/bfs/face/44af9397be8c0bace422d34431392b221999f5e7.jpg
1319,217540166064,217540648000,3493121314786039,Sigeinal,5,保密,+1,2024-04-19 04:10:18,0,7,正因其不可能，所以值得相信,江苏,否,https://i1.hdslb.com/bfs/face/95c27706f9c553225b7f689428b547b09070b3cb.jpg
1320,217540166064,217541266832,1304653698,巴伦支海带,6,保密,+1,2024-04-19 04:15:13,0,4,别看了，我玩原神,山东,否,https://i0.hdslb.com/bfs/face/6c2d3146603c6100a4dd83cac2c0411eb00c99de.jpg
1321,217540166064,217542123616,40220055,骊安骧墨,6,保密,+1,2024-04-19 04:20:17,0,3,,山东,是,https://i0.hdslb.com/bfs/face/0a0c2b30eb0b2c7a0af38a1b0f4ccf656c84e41f.jpg
1322,217540166064,217542508112,1587377307,阿巴网,5,保密,死了还怕什么，如果死后导致别人的悲伤，还能靠AI复活“自己”来弥补他人的话还是可以的，但是怕的是分不清AI,2024-04-19 04:22:20,0,123,嗨害嗨,河北,否,https://i0.hdslb.com/bfs/face/7ef83cb8fa58c8441b1002309e41ea48e9d62884.jpg
1323,217540166064,217542741520,44443977,还没翻身的小咸鱼,6,男,牢大:我没说同意 也没说不同意,2024-04-19 04:23:45,0,171,那你去找物管啊！,北京,否,http://i1.hdslb.com/bfs/face/be1dabed411d270bdcd4d550dd867ddfaddb9781.jpg
1324,217542741520,217542881696,115178928,布莱恩特-牢大-耐肘王,6,保密,回复 @还没翻身的小咸鱼 :哈哈哈,2024-04-19 04:24:43,0,9,,四川,是,https://i0.hdslb.com/bfs/face/1bf85303c033caecb15cc5f0726419cef3d2c7f8.jpg
1325,217540166064,217542896816,115178928,布莱恩特-牢大-耐肘王,6,保密,牢大，想你了,2024-04-19 04:24:59,0,16,,四川,是,https://i0.hdslb.com/bfs/face/1bf85303c033caecb15cc5f0726419cef3d2c7f8.jpg
1326,217540166064,217543206912,1483862405,芹菜梗的号不能登录了,4,保密,你死了 想不想都无所谓,2024-04-19 04:26:15,0,39,,日本,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1327,217540166064,217543570624,3546383002896464,bili_3546383002896464,5,男,➕1,2024-04-19 04:29:39,0,3,,河南,是,https://i2.hdslb.com/bfs/face/f7ce4bb333bc13b3dbb6178e33a3d3eaab76aff0.jpg
1328,217540166064,217543656576,3493111003089416,bili_21593058171,4,保密,你都没了还有想不想这一说？[藏狐],2024-04-19 04:29:59,0,78,,安徽,是,https://i2.hdslb.com/bfs/face/c379b155f0869fec71f9bb632a2aa1b11e145cb1.jpg
1329,217540166064,217545745472,409176014,罗瑞兹-巴德,6,保密,马兆叔叔，请上大号说话[doge],2024-04-19 04:43:32,0,18,,浙江,是,https://i2.hdslb.com/bfs/face/c594ca3fe91b2ac4de6199d4b92994f3c3bb1fcc.jpg
1330,217540166064,217545923488,3494375441041667,明日使者Z,5,保密,牢大: 你看我说过什么吗[doge],2024-04-19 04:43:45,0,7,要抬杠就好好抬杠，嘲讽或者骂人等破防行为一律视作认输,湖北,否,https://i2.hdslb.com/bfs/face/715b37e226e8be8278c6ca2d450bc929e7e1fa63.jpg
1331,217543206912,217546242528,1116891707,平凡大学生_,5,保密,回复 @芹菜梗的号不能登录了 :生前说的话是有效力的,2024-04-19 04:45:25,0,17,想做点清淡的内容，做一个保留可能性的人,湖南,是,https://i2.hdslb.com/bfs/face/b1f3dd13c5a2962366b876abe7ce8994faf4ed33.jpg
1332,217543656576,217548413856,261584113,闹钟的守护神,6,男,回复 @bili_21593058171 :生前做好遗言就行，如果把自己制作成AI那就要被法律制裁[藏狐][藏狐][藏狐][藏狐],2024-04-19 05:00:38,0,23,你好，我是闹钟的守护神,广西,是,https://i1.hdslb.com/bfs/face/c5b0e214ebf3ae437d0c40d4d7071dbcb027fb9b.jpg
1333,217540166064,217549794016,390441187,繁星幺零六,5,保密,就像把自己的数据提供给机器人研究芯片一样,2024-04-19 05:10:07,0,2,对我来说，珍惜每段回忆和时光，把合适的喜欢的人和爱通向时间线延长，是一生探求的故事。长情的爱，永远回荡。,山东,否,https://i1.hdslb.com/bfs/face/3afcbf34407895aaf713bd6ed30c1fe796080441.jpg
1334,217540166064,217550163056,451299130,来这世界凑数的NPC,5,保密,+N,2024-04-19 05:12:38,0,1,积聚皆消散，崇高必堕落，合会终别离，有命咸归死,北京,否,https://i1.hdslb.com/bfs/face/246904b1cf48f32a982132f96fedcd09c1501421.jpg
1335,217540166064,217551016448,1544887852,账号已注销,0,保密,牢大：我没意见,2024-04-19 05:19:33,0,3,,黑龙江,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1336,217540166064,217552718432,28161201,佳慧DOOLY,6,女,谁能管得到死后的事情？,2024-04-19 05:34:50,0,3,,广东,是,http://i0.hdslb.com/bfs/face/09aa9e3a45ee7e7544a1ca7fb51d51b9e309c33e.jpg
1337,217542741520,217552942128,1094262646,aev_,5,女,回复 @还没翻身的小咸鱼 :What can I say？,2024-04-19 05:35:38,0,29,Wubba lubba dub dub,贵州,否,https://i1.hdslb.com/bfs/face/ef5632f7025f4410a859a40559f22d7dbffdf87e.jpg
1338,217540166064,217562809904,272875506,那谁家的小准,6,保密,到时候谁管咱呢[微笑],2024-04-19 07:07:48,0,2,,四川,否,https://i0.hdslb.com/bfs/face/9c129c9f2b7b7c5295e7ec9feeb8b3e7653a0cac.jpg
1339,217540166064,217563085872,385470409,工具少年阿清,6,男,能被当成电子宠物养的也不是你（,2024-04-19 07:10:58,0,7,玩儿魂的都是好人,北京,是,https://i1.hdslb.com/bfs/face/a201e12fadf4ffcd12dc418ac50bea599d2190b7.jpg
1340,217540166064,217572028416,2149240,摸虾君,6,女,被复活的也不是你呀~,2024-04-19 08:34:12,0,3,20年游龄杂食UP，平等且严格的测评每一个不给测试资格的二游,上海,是,https://i1.hdslb.com/bfs/face/51386f2582a6631fa0974812fcc35eb16c8c2ab1.jpg
1341,217542508112,217573058048,480239093,luan秋,6,男,回复 @阿巴网 :我倒是希望死，是真正意义上的死亡，而不是ai复活成一个半死不活的人，而且做出来也不过是自欺欺人罢了,2024-04-19 08:42:52,0,6,来此间，闻趣事,广东,是,https://i2.hdslb.com/bfs/face/443bcb205ce410f55fe66bc4eb12be57a183243a.jpg
1342,217543656576,217573082368,8577938,薏米喵喵神,6,保密,回复 @bili_21593058171 : 好歹还有个侮辱尸体罪呢，未经本人允许擅自把当事人的人格数据当电子宠物那跟侮辱人格罪有什么区别，你死后拿你的脸当充气娃娃和唱跳rap你乐意吗[藏狐]什么死后洪水滔天是吧,2024-04-19 08:43:26,0,15,别催,广东,否,https://i2.hdslb.com/bfs/face/a4e2d50484df337097c3db52a5b5f2f47484a017.jpg
1343,217573058048,217576043408,1587377307,阿巴网,5,保密,回复 @飒是我 :如果能欺骗一些将死还有牵挂的人挺好的，主要还是怕一些人分不清AI，用着用着就陷进去了,2024-04-19 09:07:37,0,5,嗨害嗨,河北,否,https://i0.hdslb.com/bfs/face/7ef83cb8fa58c8441b1002309e41ea48e9d62884.jpg
1344,217542508112,217580041104,444985728,热爱学习的lzl,6,保密,回复 @阿巴网 :尊重生者意愿啊，提出这个意愿的时候还活着呢[笑哭],2024-04-19 09:38:31,0,23,承蒙厚爱！不喜欢音乐的海米不是一个好游戏区会魔法的up主。2023CRCC春季赛华北赛区六强，秋季赛华中赛区二十强,辽宁,否,https://i0.hdslb.com/bfs/face/0a66bdf1209a3431934c29884355dff1cf592823.jpg
1345,217540166064,217580736272,294834,资本小丑Ken,6,男,由不得你。你看看那些玩“脑洞大开”的梗的人。,2024-04-19 09:43:08,0,6,今天北极熊吞食星星所以明日有雨。,广东,否,https://i0.hdslb.com/bfs/face/325e4481f3729841a4e17c1b3c4fc775da531ad7.jpg
1346,217540166064,217584186032,8972495,娇气的三角龙,6,男,[吃瓜]这不过是个视频而已，就怕以后技术发达了我本来死的好好的，突然有一天意识被重启抓起来搞到机器人里被强迫当帕鲁挖煤,2024-04-19 10:07:09,0,3,嗯~,山东,否,http://i2.hdslb.com/bfs/face/517d45571f9a07dcd9e7990394206177fbd7f3ad.jpg
1347,217540166064,217597566944,1160628155,你好我叫硫酸铜,5,男,但是我想[妙啊],2024-04-19 11:34:54,0,1,山外青山楼外楼，你好我叫硫酸铜,安徽,是,https://i2.hdslb.com/bfs/face/4c1a1875f01f07858fd8fb008894d4f32772433f.jpg
1348,217540166064,217610730656,3546642041015022,狂神六狂,2,保密,老师有一个论述就是一个人被高楼推下来中间有一个人在练习射击，正好把那个推下来的人射死。经法医检测，那个人是被射死的，结果那个射箭的人负全责为大家都有罪我没有他们故意从高楼推下来那个时间，怎么可能会有这些因果？其次从高楼推下来，从物理学的角度他已经是个死人了是射箭的人是没有意识的。以你这样说的话，人们恼羞成怒，短时间的效益你都能有无数种解释，判断他是什么样的人呢。真是精英阶级的傲慢,2024-04-19 13:02:24,0,1,天落红尘看淡客。艺术家。恭迎我们的王,湖北,否,https://i0.hdslb.com/bfs/face/65896f04d853faa0f13e06b5fd0d516bbb65401c.jpg
1349,217540166064,217633485488,346583209,想被裁员的咸鱼,6,保密,数字生命派的胜利,2024-04-19 15:26:56,0,3,,广东,否,https://i1.hdslb.com/bfs/face/57c0a61d6b460c3c6dc09975c99d2f9e1653489c.jpg
1350,217540166064,217640243696,1871935956,大黑白叶子,6,保密,其实不是自己了 算顶着自己名字的机器,2024-04-19 16:13:05,0,1,祝大家生活愉快哦٩( 'ω' )و,浙江,否,https://i0.hdslb.com/bfs/face/3d2b8b15fef981056d28ada2a9e90eae47feecaf.jpg
1351,217540166064,217643365856,4680006,哔卜哩,6,保密,AI技术在对人行为的复刻方面的应用尤其应当受到限制，首先应当尊重被复刻者的意愿,2024-04-19 16:38:16,0,1,不玩任何国产二游。,江苏,否,https://i0.hdslb.com/bfs/face/9213f1ec1e6efd18e3b6737d6337c8ca5e04da04.jpg
1352,217540166064,217649081264,3546642041015022,狂神六狂,2,保密,我在想一个悲惨的人大家都认为他不惨，那岂不是更惨[脱单doge]怎么道学？一切都是基于我们网上匿名说实话之后留下的痕迹推向我们认为要去的那个位置吧，说白了也不是没有做，而是背后使阴招,2024-04-19 17:40:08,0,1,天落红尘看淡客。艺术家。恭迎我们的王,湖北,否,https://i0.hdslb.com/bfs/face/65896f04d853faa0f13e06b5fd0d516bbb65401c.jpg
1353,217540166064,217659520128,3537117116369124,如果当时-_-_-,4,男,＋1,2024-04-19 22:34:53,0,0,总有一天一切都值得 ,重庆,否,https://i0.hdslb.com/bfs/face/9c0d3120b597fc47e7cfe255ca9a8961731b7513.jpg
1354,217540166064,217699001696,23401176,理想即是懒散,6,男,Ai的你不是你[微笑],2024-04-20 05:09:34,0,0,,辽宁,否,https://i0.hdslb.com/bfs/face/b967b12fb12d4a3bef293dbc64118f4ae9259115.jpg
1355,217540166064,217719075680,27395100,壹挽青絲,6,保密,什么数字生命（,2024-04-20 07:57:14,0,0,,广西,否,https://i0.hdslb.com/bfs/face/46b397cf3889b06de66f55b6231aee5fab8e211e.jpg
1356,217540166064,217766632000,38846792,MzHatter,6,保密,电子宠物个屁，真觉得能有意识啊，就是个模仿你说话的机器,2024-04-20 13:23:51,0,0,也缄口不言…,湖南,否,https://i2.hdslb.com/bfs/face/8f1e1627c1a63d0ba625382809ac0aa573578b0c.jpg
1357,217540166064,217824244656,1294352,账号已注销,0,保密,后人：你没意见,2024-04-21 01:03:55,0,2,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1358,217540166064,217892120624,384816965,Konaut,5,男,养的又不是你,2024-04-21 09:32:22,0,0,行无途，至无终。,江苏,否,https://i2.hdslb.com/bfs/face/4f02b0a4755c747b8c0eb61b7327e0815766a599.jpg
1359,217540166064,217914359264,18680446,_若叶箘_,6,男,没有人的文明毫无意义,2024-04-21 12:03:18,0,1,兴趣使然的废宅。守序中立产出随意。,广东,是,https://i1.hdslb.com/bfs/face/a31f0a34669ce2a246f97f2588cacc595bb9b7af.jpg
1360,217540166064,217999799760,3806028,吸毒封存打玩具枪坐牢,6,男,我甚至想给自己坟头来一块,2024-04-22 04:18:20,0,0,我被酒色所伤，竟如此憔悴。自今日始，戒酒！,贵州,否,https://i0.hdslb.com/bfs/face/7507c4d8c6fb4659b4bf83ddd9701c7c831a156c.jpg
1361,217540166064,218010406208,109443520,庄上搭异城,6,女,要是你不出名又不好看那基本不用担心这个,2024-04-22 05:33:04,0,0,"庄上搭异城，被自发，弃奈何
",广东,否,https://i1.hdslb.com/bfs/face/0257e16e2f57c49e93f74af66d5c2e467bb5181d.jpg
1362,217543656576,218294637904,1908091164,遥遥白草,6,男,回复 @bili_21593058171 :从亲属的视角来看，他们想要复活亲人，意味着在他们的主观认知里亲人还是活着的，那么基于这种主观认知，死者说的话就是有效的,2024-04-24 05:03:10,0,0,一起走吧，不管多远,广东,否,https://i0.hdslb.com/bfs/face/c34176d43d4cccc5fd1dfe6816caaf2aef1bb7fd.jpg
1363,217540166064,218416554384,244328558,轻雨-白衣,6,保密,想多了,2024-04-25 01:42:36,0,0,鼠标,山东,否,http://i2.hdslb.com/bfs/face/36f6c927bd7e128e55d85b0a94732b3dfb3d7b96.jpg
1364,217540166064,220411286560,252135559,盛夏之风SummerWind,6,男,死人没法有意见，除非他的遗愿就是这样而且要所有人都做到遵守。,2024-05-08 01:34:36,0,0,,广东,否,http://i1.hdslb.com/bfs/face/30af85a15df5c0b51449f670093d26f75fe3c9f3.jpg
1365,217542741520,231407343024,396637330,生無紮根處死無葬身地,6,保密,回复 @还没翻身的小咸鱼 :薛定谔？[喜极而泣],2024-07-14 08:14:02,0,0,安全的时候最勇敢，免费的时候最慷慨，浅薄的时候最动情，愚蠢的时候最真诚,广东,是,https://i1.hdslb.com/bfs/face/f4b06aba9b4d64790e45c119b3abfbc6af5462b1.jpg
1366,0,217539982992,109622116,那叫我帅哥好了,6,男,数字生命,2024-04-19 04:05:55,0,1,,广西,否,https://i1.hdslb.com/bfs/face/3e51dcb57118dae89460558a9002f34184b90965.jpg
1367,0,217539974304,385006294,北栀倾寒へ,5,保密,图恒宇[翻白眼],2024-04-19 04:05:45,0,1,,广东,否,http://i1.hdslb.com/bfs/face/4c51e767ce1c778b325be78d16390d6b0c1d4d01.jpg
1368,0,217539906256,382063129,花厢亭殿,6,保密,世上唯有情字难解，也是情字让人痴迷，ai复活的不是亲人，只是给活着的人一个念想，这到底算不算利用人最本质的情感呢,2024-04-19 04:05:41,3,25,懒癌晚期患者在此,河北,是,http://i1.hdslb.com/bfs/face/61be23c53dbc06f8dd4aedfe48d1933f7f1c8aa1.jpg
1369,217539906256,217540326400,573998,加藤惠_,6,女,逝者:V我50吃个肯德基,2024-04-19 04:07:58,0,4,活着不好吗,广东,否,https://i2.hdslb.com/bfs/face/0ebdb0d3a9b452e42a76ec4f951aeb7b9f7c53cd.jpg
1370,217540326400,229682370992,488939727,我进入了魔法世界,5,保密,回复 @加藤惠_ :烧冥币[doge][吃瓜],2024-07-04 16:16:10,0,1,,北京,是,https://i0.hdslb.com/bfs/face/953cac63a8f88c2c52b33003f3e03c3832123d98.png
1371,217539906256,237020844000,649961937,坤式飞鸡,5,男,殡葬行业也算是利用人的感情，现在也好好的不是。,2024-08-11 02:31:37,0,1,,浙江,是,https://i0.hdslb.com/bfs/face/7343145631d9206133cdbdb5fe0a7e85cc319b85.jpg
1372,0,217539957488,266623292,玳若然,6,保密,"喵~ ，使用AI技术“复活”亲人确实存在一些法律风险呢。根据我了解到的信息，这些风险主要包括：

1. **人格权益的保护**：如果未经逝者或其家属同意，使用AI技术可能会侵犯逝者的肖像权、名誉权等人格权益。

2. **近亲属的权益**：逝者的家属可能有自己的情感和意愿，如果他们不同意“复活”，那么这样的行为可能会对他们造成伤害。

3. **知识产权**：如果使用了逝者的声音、影像等，可能还会涉及到知识产权的问题。

4. **隐私权**：使用逝者的个人信息进行AI“复活”可能涉及隐私泄露的风险。

5. **法律规制**：根据不同国家和地区的法律，对于使用逝者信息的行为可能有明确的规制和要求。

6. **公序良俗**：AI“复活”行为还需要考虑到是否违反了社会公共利益和良好风俗。

7. **监管问题**：提供此类服务的机构可能需要接受审查和监管，以确保技术的合法和合理使用。

所以，如果想要使用AI技术“复活”亲人，一定要谨慎考虑上述的法律风险，并尽量遵循相关法律法规的要求。喵~ 希望这些信息对您有帮助哦！",2024-04-19 04:05:27,6,170,在这里放一个心灵抚慰器～,广东,是,https://i2.hdslb.com/bfs/face/3f0d759e4832b268907e2e807710c04e01e9da53.jpg
1373,217539957488,217540124080,487170044,拆瑞脆,5,男,谁家猫娘,2024-04-19 04:07:23,0,7,静待花开。,上海,是,https://i2.hdslb.com/bfs/face/e3c05a32181bf13dd6b5038837eda3b439e0ec08.jpg
1374,217539957488,217542046384,291194871,Sunset丶晚风,6,男,绷不住了,2024-04-19 04:19:34,0,3,,山东,是,https://i0.hdslb.com/bfs/face/f959b918368ea8d51c3c7334011dd4265e0f1f93.jpg
1375,217539957488,217566739696,38589707,-改个欧皇名字-,6,男,test,2024-04-19 07:45:33,0,1,学习，生活百态,日本,否,https://i2.hdslb.com/bfs/face/f98b17fc9e4178480049ee3e3ccba88c1947f4e7.jpg
1376,217539957488,217619790560,44827518,fq940,5,保密,涉及上述风险的前提是，先要证明虚拟的张三是现实中张三的复刻。,2024-04-19 14:01:05,0,0,,重庆,是,https://i0.hdslb.com/bfs/face/eff942d13b54c45143ecdfe3576c2102c2c2385a.jpg
1377,217539957488,217756527968,14535208,PaperTigerplus,5,男,现在的技术只能是一段视频对话,2024-04-20 12:18:19,0,0,没有介绍。,广东,否,https://i1.hdslb.com/bfs/face/27da43372267de5f7050315cd864d416ec45b1bf.jpg
1378,217539957488,221549055760,617321016,かっこいいLovely滴萧萧,5,保密,坎坎坷坷,2024-05-15 06:42:04,0,0,千赞跑，万赞挑战，代麦片取关消赞烂屁挡灾,福建,否,https://i0.hdslb.com/bfs/face/0f7395ab0c04125d99f782934275d582a8775e35.jpg
1379,0,217539861536,299614402,Mulingdeer,6,男,ai终究还是ai   我感觉怎么都没办法模拟人这么复杂的生物的   更何况现在技术还不成熟,2024-04-19 04:04:51,0,4,,广西,否,https://i1.hdslb.com/bfs/face/cb8820530e5148eb85726f22636cfedcf96fba8e.jpg
1380,0,217539920368,141881390,苏门答腊蜗牛,6,男,这些事物还是就在记忆中吧。,2024-04-19 04:04:44,0,1,,浙江,是,http://i2.hdslb.com/bfs/face/7148bf69291a42bf55b6acf0055c5a1d2b562fc0.jpg
1381,0,217539752416,1757491607,后藤一兆里,5,保密,[拜年纪2022_摸鱼],2024-04-19 04:04:35,0,0,唉嘿！Ciallo,安徽,是,https://i2.hdslb.com/bfs/face/177dda8a58d6fc5d56fe8f88fbe3dd57041cc3e6.jpg
1382,0,217539751952,12124843,无聊的杰森,6,男,老哥把前女友聊天记录训练ai算合法吗[微笑],2024-04-19 04:04:34,7,77,在神指挥的交响乐里，我是那根跑调的弦吗？,美国,否,https://i1.hdslb.com/bfs/face/0ca6a363c6ab0eb3889aa85b83b692fd12d982bf.jpg
1383,217539751952,217540873312,310963968,森石月,6,保密,你不说，没人会知道,2024-04-19 04:12:19,0,4,ⓘ 该账号封禁中,陕西,否,https://i0.hdslb.com/bfs/face/5515dba326001bd95d6f032a3a4077f5618e9860.jpg
1384,217539751952,217542118864,141622053,动漫领域大神,6,女,"之前有个很残酷的评论
她离开了你，你再用ai重新开始，结局也是离开你",2024-04-19 04:20:13,0,67,,安徽,否,https://i0.hdslb.com/bfs/face/4e23237a1a9cc3530a84a730200756567c885f00.jpg
1385,217539751952,217543154896,354186801,阿恰恰斯,6,保密,只能说都这样了为什么是前女友不是没有理由的,2024-04-19 04:26:42,0,28,求汞垢普信教程,天津,否,https://i0.hdslb.com/bfs/face/58244220731f4aafb22e45c7bbc7d67dda3af3fe.jpg
1386,217542118864,217554877296,3494351221033534,Stayup456,5,保密,回复 @动漫领域大神 :[酸了][doge],2024-04-19 05:52:09,0,3,,山西,否,https://i1.hdslb.com/bfs/face/ef082b24dab2bfb9ef66bfaffd999507c323079d.jpg
1387,217539751952,217556733312,439073493,要转过去咯,6,保密,怪不得是前女友，摊上这么个神金很难不“前”[笑哭],2024-04-19 06:09:00,0,11,你的理由是：,山东,否,https://i0.hdslb.com/bfs/face/fea966af4b2a9770a6cd1504fdb637201fba899f.jpg
1388,217539751952,217557819664,31558501,Prayforpeace_,6,男,太变态了，自己私下玩玩还差不多，发出来很吓人,2024-04-19 06:20:13,0,7,和平,河南,否,https://i1.hdslb.com/bfs/face/9697cebd61cdb2086f8dc4d2457b7217402f03f3.jpg
1389,217557819664,217635452304,3461574373148691,查劳战天下,5,保密,回复 @Prayforpeace_ :确实，ai模仿真人太让人害怕了,2024-04-19 15:39:35,0,0,,山东,否,https://i0.hdslb.com/bfs/face/5e9a95252523eee54e8b85510a1839fc11d00ada.jpg
1390,0,217539751840,701784340,檐上雨-惊鸿客,5,保密,这个问题很值得重视[脸红],2024-04-19 04:04:34,0,1,,广东,否,https://i1.hdslb.com/bfs/face/9ef61c9833232c887d62414f5613c7db33403ee0.jpg
1391,0,217539769760,219017262,寂雨凝,6,女,怎么感觉触发连招了[笑哭],2024-04-19 04:04:25,0,3,"全平台cn统一
兄弟，吃点布袋戏吗",陕西,是,https://i0.hdslb.com/bfs/face/f57356093bfc063a1944a5757582747b2545e332.jpg
1392,0,217539766032,3493109698660817,向星辰奔跑,5,保密,用AI复活的亲人，只是看起来像亲人，实际上自己心里清楚真正的亲人早已死去。,2024-04-19 04:04:19,15,1241,,四川,否,https://i2.hdslb.com/bfs/face/a54b6dd1fed5b35970fd14194ae819f5607e5aae.jpg
1393,217539766032,217540268480,10290338,嵐农丶,6,保密,就是真实的意识上传，真实的ai又怎么样？对于还有躯体的人类来说。只是提供一个思念的方式。,2024-04-19 04:07:55,0,86,,福建,是,https://i2.hdslb.com/bfs/face/e6874dd0b73c50425607dd0ce694ecb0f0e01af4.jpg
